0,1,2,3,4,5
tt0268295,Ken Russell,"Edgar Allan Poe, Ken Russell",4.3,1h 23min,Rock star Roddy Usher's wife is murdered and Rod is sent to a lunatic asylum in this gothic-comedy-horror-musical.
tt0265298,Shawn Levy,"Dan Schneider, Brian Robbins",5.5,1h 28min,
tt0265031,Amy Collins,Amy Collins,8.0,27min,Dirección
tt0264333,Stefan Schwartz,"Bill Britten, Richard Crawford",6.6,1h 36min,
tt0265625,Michelle Gallagher,Michelle Gallagher,5.1,1h 30min,An aging former child star tries to capture the wealth that has always eluded him by latching on to a lucky man while both have their eye on the same girl of their dreams.
tt0266452,"Danny De, Vito",Adam Resnick,6.3,1h 49min,
tt0265808,"Bruce Mc, Culloch","Martin Hynes, Peter Tolan",5.1,1h 25min,A middle-class man turns to a life of crime in order to finance his niece's first year at Harvard University.
tt0266849,"Philippe Boon, Laurent Brandenbourger","Philippe Boon, Laurent Brandenbourger",5.5,1h 17min,"Jean V., bailiff of forty, plies his trade with talent but without showing humanity. He is married to Nicole, 35 years and consumer crisis. Regularly, Jean George uses the services, chronic debtor and folk character, who helps in his ""little tricks"". Incidentally, George restores Nicole taste to buy. One day, Jean first met Eddy, a policeman who accompanied during his... Leer todo"
tt0268126,Spike Jonze,"Susan Orlean, Charlie Kaufman",7.7,1h 55min,
tt0268374,"Christian Eklöw, Christopher Panov","Christian Eklöw, Christopher Panov",5.5,1h 46min,A shy but very romantic young man tries to meet a girl by walking a borrowed dog. The trick works unbelievably well. They fall in love.
tt0268380,"Chris Wedge, Carlos Saldanha","Michael J. Wilson, Michael Berg, Peter Ackerman",7.5,1h 21min,
tt0268992,Danny Lerner,Danny Lerner,5.8,1h 37min,Angel McGee knows everything about women... Max Rosenberg has never had a woman... and Jackie is still looking for the man of her dreams... They may have nothing in common but they're all about to get entangled in a bizarre mystery of murder in NYC...
tt0269281,Sidney J. Furie,Mark Mills,6.0,1h 46min,A rock band bursts onto the scene and then their frontman disappears on the eve of a European tour.
tt0269483,David Semel,Trevor Munson,6.0,1h 28min,"A young Texas mechanic (Jackson) tries to save a dim-witted relative from the mob. There's also something about the murderer of the mechanic's father, who's been in prison for 20 years, thanks to histestimony as a child."
tt0270911,Victoria Hochberg,Ken Hastings,4.9,1h 23min,"To inherit a million dollars, an egotistical man must find the women he's betrayed and convince them to forgive him."
tt0270688,Lynn Hershman Leeson,Lynn Hershman Leeson,5.3,1h 25min,"Tilda Swinton plays four roles in this award-winning film about Rosetta Stone and her three Self-Replicating Automatons, which she cloned from her own D.N.A."
tt0271210,Mark Anthony Galluzzo,Mark Anthony Galluzzo,5.1,1h 40min,A psychology student invites a group of his friends and teacher to a drug and alcohol-fueled party where he plans to murder them all.
tt0272736,Kunal Kohli,Kunal Kohli,5.1,2h 29min,"Meet Raj, Pooja and Tina - 3 best friends thrown into a situation that time, letters, love and separation have created for them."
tt0272036,John Carl Buechler,"Robert Boris, Dennis A. Pratt, Matthew Jason Walsh",2.8,1h 20min,An Antarctic drilling station is under attack by a mysterious killer. Will anyone survive?
tt0271045,Mandel Holland,Mandel Holland,5.3,1h 34min,"In Harlem, Martin Blaze, a writer for Vibe, thinks he's a loser since his fiancée cheated on him. The evening after his father's funeral, he meets the lovely Paula, runs into her the next day, but is sure she'll never look twice at him. His older brother Junnie offers to coach him on how to be a player, promising Martin that within two weeks, she'll be his. The lesson... Leer todo"
tt0273453,Kasia Adamik,Heather Morgan,4.9,1h 34min,"A comedy about misfits in which a veterinarian becomes involved with a client, whose wife has begun acting like a dog. Darla is the vet while Peter is the frazzled husband, whose marriage is going to the dogs."
tt0271367,Ellory Elkayem,"Ellory Elkayem, Randy Kornfield, Jesse Alexander",5.5,1h 39min,
tt0270288,George Clooney,"Chuck Barris, Charlie Kaufman",7.0,1h 53min,
tt0271219,Gary Winick,"Heather Mc, Gowan, Niels Mueller, Gary Winick",6.2,1h 18min,"Coming-of-age story about a suave 15-year-old prep school student who falls in love with his stepmother. When her best friend responds to his advances, he suddenly finds himself in way over his head."
tt0271018,David Michael Latt,"David Michael Latt, Kim Little",3.8,1h 24min,Jane White's only ambition is to appear on a popular talk show.
tt0271263,Seth Kearsley,"Brooks Arthur, Allen Covert, Brad Isaacs",5.3,1h 16min,
tt0272196,Mark Stratton,Dave Eisenstark,4.4,1h 36min,"To spice up her ho-hum life, college senior Amy sleeps with Aaron and Dil, her two best friends since the 3rd grade. But her best-laid plans turn their perfect, if predictable, platonic triangle into a tangled web of supercharged emotions."
tt0271259,"Anthony Russo, Joe Russo","Anthony Russo, Joe Russo",6.3,1h 26min,
tt0271882,Brian Burns,Brian Burns,5.7,1h 35min,"After a man finally gets over his former girlfriend, who has moved to Los Angeles and become a television star, and falls in love with another woman, the former girlfriend's show is canceled and she wants him back."
tt0272338,Paul Thomas Anderson,Paul Thomas Anderson,7.3,1h 35min,
tt0272730,Gil Cates Jr.,"Michael A. Goorjian, Ron Marasco, Edgar Allan Poe",4.9,1h 35min,"""The Mesmerist"" is a twisted black comedy about a doctor who convinces a dying man's family to allow him to put the man in a trance and what happens when he descends into the after-world"
tt0274309,Michael Winterbottom,Frank Cottrell Boyce,7.3,1h 57min,
tt0273982,Mars Callahan,"Mars Callahan, Chris Corso",6.8,1h 39min,
tt0273923,Jake Kasdan,Mike White,6.2,1h 22min,
tt0274430,Simon Rumley,Simon Rumley,5.6,1h 19min,One eventful night at a seedy London nightclub in 1993.
tt0274019,,"S.M. Ahale, Shashi, Javed Siddiqui",4.0,2h 28min,A villager pretends to be disabled in order to be near an NRI (Non-Resident Indian).
tt0274643,Tony Shalhoub,Lynne Adams,6.0,1h 36min,
tt0274812,Steven Shainberg,"Erin Cressida Wilson, Mary Gaitskill, Steven Shainberg",6.9,1h 47min,
tt0274428,Elia Suleiman,Elia Suleiman,6.6,1h 32min,
tt0274661,Milton Brown,Milton Brown,4.2,1h 29min,"Pal and Bobby Ray travel the West until one of them commits a crime which drives the two apart for three decades. Returning home after 30 years, the former friends must decide whether to try again, or to carry a grudge until their deaths."
tt0275022,Tamra Davis,Shonda Rhimes,3.7,1h 33min,
tt0275170,Harry Basil,"Rodney Dangerfield, Harry Basil",4.9,1h 37min,"A restaurant owner falls in love with an opera singer and, desperate to impress her, travels to Italy to learn how to sing."
tt0275275,Michael Snow,Michael Snow,6.7,1h 32min,A surreal and comic exploration of an office space and the decorations of a living room.
tt0275263,Frank Ciota,Joseph A. Ciota,8.0,1h 40min,"An Italian-American travels back to his ancestors' land to coach a colorful team in Italy's fledgling American Football League. A beautiful young girl forces him to face the same decision as his immigrant grandfather had, 70 years earlier."
tt0276033,Peter Hastings,Mark Perez,4.3,1h 28min,
tt0275947,Martyn Burke,"William Porter, Steve Mackall",5.1,1h 37min,"A woman who has just discovered she is the daughter of a murdered Mafia chieftain seeks revenge, with the aide of her father's faithful bodyguard."
tt0275847,"Dean De, Blois, Chris Sanders","Chris Sanders, Dean De, Blois",7.3,1h 25min,
tt0277615,"Phil Hay, Matt Manfredi",Matt Manfredi,7.1,1h 26min,An eclectic group of individuals in Silverlake are propelled by a series of cause-and-effect chain reactions to a common destiny.
tt0276428,Terence Ryan,"Susan Morrall, Spike Milligan, Terence Ryan",5.7,1h 22min,Spike Milligan's book about the divided Irish village of Puckoon comes to the big screen.
tt0277703,Matthias Dinter,"Matthias Dinter, Martin Ritzenhoff",3.4,1h 23min,"Two friends who are doing civil service flee to the Austrian Alps to escape being forced into the army. While there, one of them rediscovers his past and they realise that it's going to be more fun than they thought."
tt0275522,Yoav Potash,Yoav Potash,6.9,2002,Dirección
tt0276228,Jai Dixit,Jai Dixit,8.2,2002,"A group of regulars and bar staff find themselves trapped in their local after a bizarre violent incident. As they wait for help to arrive, they become aware that the helpful stranger in their midst might not be the good Samaritan he seems to be. ""... Incredidly Fast"" takes you on a strange, dark journey after hours where the air is thick with cigarette smoke, the liq... Leer todo"
tt0276751,"Chris Weitz, Paul Weitz","Nick Hornby, Peter Hedges, Chris Weitz",7.1,1h 41min,
tt0277744,Mark Malone,Mark Malone,5.2,1h 34min,
tt0277954,David Lister,"Christopher Atkins, Stephen Ronald Francis, Gus Silber",4.8,1h 22min,"Brother and sister, Peter and Shannon, are left alone at home; they stumble across a truck full of stolen gold and are held captive by three incompetent bank robbers."
tt0278295,Kevin Bray,"Ronald Lang, Ice Cube",5.8,1h 35min,"Bounty hunter Bucum chases bail-jumper Reggie, who runs right into the scene of a diamond heist and murder and gets shot at as well. Later they become partners in their pursuit of the $20M in diamonds and lottery ticket. Their women join."
tt0278597,Bill Bennett,Bill Bennett,5.9,1h 37min,"'The Nugget' looks at how instant wealth suddenly changes the lives of three working class men - not necessarily for the better, but always with hilarious consequences."
tt0278500,Oliver Parker,"Oscar Wilde, Oliver Parker",6.8,1h 37min,
tt0278815,Peter Thorwarth,"Peter Thorwarth, Matthias Dinter, Martin Ritzenhoff",6.6,1h 41min,"A group of rather slapdash builders are rather imaginative at solving what problems come their way. Whatever it is that doesn't fit the picture, it will be made fit in no time. This approach works equally well with a tightfisted contractor or the remains of an illegal foreign worker on the site. And then they're saddled with an arrogant student of architecture who is ... Leer todo"
tt0278823,Woody Allen,Woody Allen,6.5,1h 52min,
tt0279178,Stephen Townsend,Stephen Townsend,5.3,1h 35min,"A group of high school misfits go on a quest to make prom night memorable. Canvassing L.A., crashing party after party, meeting girls and running from a violently jealous boyfriend - all in the name of love - or maybe just a good high."
tt0279493,Malcolm D. Lee,"John Ridley, Michael Mc, Cullers",5.9,1h 26min,
tt0279925,Henri Charr,"Henri Charr, Jess Mancilla, Sree Scanda",3.1,1h 30min,"Samson and Hercules, the extraordinary dogs of Little Heroes 1 and 2 are back."
tt0279781,Wallace Wolodarsky,"Joe Jarvis, Greg Coolidge",5.4,1h 33min,"Strapped for cash, three fraternity playboys make one last attempt to live the high life - cheaply - by masquerading as girls. But their chauvinistic ways come back to haunt them as they get a crash course in the opposite sex."
tt0280720,Daisy von Scherler Mayer,Tracey Jackson,5.4,1h 34min,
tt0280760,Burr Steers,Burr Steers,6.8,1h 38min,
tt0281108,Djamel Bensalah,"Djamel Bensalah, Gilles Laurent",3.5,1h 34min,"In exchange for a sum of four million dollars that must be paid to them by Carlito, the boss of the Mafia in Saint-Denis, Tacchini, Sami, Yaya and Kader pretend to be top athletes and engage in a raid worldwide."
tt0280590,Steven Brill,"Clarence Budington Kelland, Robert Riskin, Tim Herlihy",5.8,1h 36min,
tt0280486,Joel Schumacher,"Gary M. Goodman, David Himmelstein, Jason Richman",5.6,2h 5min,
tt0281865,Arlene Sanford,"Mark Perez, Dave Sheridan",4.0,1h 23min,"After his work partner is murdered, a gung-ho insurance claims investigator teams with a new female investigator to uncover a massive, homicidal fraud the company seems to be perpetrating on its biggest clients."
tt0280490,Scott Roberts,Scott Roberts,6.0,1h 42min,"3 brothers are in and out of prison in connection with heists planned by their lawyer et al. He gets them out for the heists and ""looks after"" the money and one's wife."
tt0280605,David Caesar,David Caesar,6.2,1h 50min,"1973 Sydney: An Australian gangster sees booming business, due to U.S. soldiers being in town for relaxing between their tours to the Vietnam war, attracts the attention of first the Chicago mafia, and then their East Coast competitors."
tt0280523,Delphine Gleize,Delphine Gleize,6.1,2h 10min,"After a bull dies in an arena, its remains are transported throughout Belgium, France, and Spain, where various characters cross its path."
tt0282386,Herschell Gordon Lewis,W. Boyd Ford,5.5,1h 32min,A cannibal caterer kills various young women in preparation for a ritual feast for a long-dormant Egyptian goddess that has him under its control.
tt0280460,Bob Dolman,Bob Dolman,5.7,1h 38min,
tt0281373,Brian Levant,"Jim Kouf, Tommy Swerdlow, Michael Goldberg",5.2,1h 39min,
tt0283090,Leonardo Ricagni,Tino Lucente,4.7,1h 33min,
tt0280970,Paolo Virzì,"Francesco Bruni, Francesco Piccolo, Paolo Virzì",6.4,1h 40min,"Tanino, looking for a girl he met during the summer, embarks on a journey across the United States, facing the real American dream."
tt0283832,François Ozon,"François Ozon, Marina de Van, Robert Thomas",7.0,1h 51min,
tt0284115,"Chuck De, Bus","Chuck De, Bus, Larry Eisenburg",4.9,1h 29min,"A desperate young couple, on the run from the mob, drop anchor at a remote rundown restaurant in the middle of the desert named the Nautilus. At first, it seems like a great place to hideout but soon they find themselves smack dab in the center of a family that gives a whole new definition to the word crazy and makes them think that maybe they'd be better off with the... Leer todo"
tt0280949,Marc Munden,Rob Young,5.4,1h 30min,"A librarian begins a passionate affair with a mysterious woman who walks into his library. When she suddenly disappears, he travels down to London to search for her, only to discover that she has three identities, dancer, dominatrix, and con woman. But which one is the real Miranda?"
tt0280974,Uwe Janson,Jens Urban,4.7,1h 35min,"The Surgeon Steffen is innocently accused of the murders of women that have taken place in the city in recent months. Attempts to clear his identity are hampered by the fact that he has recently been sitting and watching his colleague Katharina from a distance in her home. To put everything right, he takes the police's talkative psychologist hostage and sets out in se... Leer todo"
tt0283003,Jonas Åkerlund,"Will De Los Santos, Creighton Vero",6.7,1h 41min,
tt0281686,Don Coscarelli,"Joe R. Lansdale, Don Coscarelli",6.9,1h 32min,
tt0283123,Albert Saguer,"Sergi Pàmies, Albert Saguer, Francesc Orteu",3.8,1h 29min,Police inspector Vivancos is assigned to look into a double homicide and quickly discovers the two deceased to be fellow policemen.
tt0282483,Kelly Sandefur,Jim Geoghan,3.4,1h 34min,It's the attack of the genetically-altered killer bats.
tt0282687,Stephen Herek,"John Scott Shepherd, Dana Stevens",5.8,1h 43min,
tt0282481,Gerry Lively,Rolfe Kanefsky,5.1,1h 35min,"A private detective, a young woman, bank robbers and crooked cops all embark on a chase for a piece of paper that will lead them to three million dollars."
tt0282698,Todd Louiso,Gordy Hoffman,6.9,1h 30min,"Following the unexplained suicide of his wife Liza, a web designer turns to gasoline fumes and remote-control airplanes while avoiding an inevitable conflict with his mother-in-law."
tt0282917,Petr Zelenka,Petr Zelenka,7.3,1h 28min,"Documentary maker Jan Holman follows the ultrafamous singer/songwriter Jaromír Novahica during his tour with the band Cechomor. The combination is very succesful, but it draws a heavy toll on the band members and Jan Holman."
tt0282410,Amber Benson,Amber Benson,6.8,1h 15min,A young woman tries to find the right man to be with while dealing with her own life and family problems.
tt0280674,Mick Jackson,"Po Bronson, Jon Favreau, Gary Tieche",5.5,1h 45min,"Andy works in marketing but wants to create something ""real"" so he gets a job in research with huge a pay cut. He teams with 3 nerds to develop a $99 PC for 3rd world students. Then comes the dot-com crash."
tt0283476,Juan Antin,"Juan Antin, Lautaro Núñez de Arco",6.6,1h 27min,"When his pet is killed by a probe from earth, Mercano, a Martian, travels to earth angered. Landing in Buenos Aires, at first no one takes any notice of him."
tt0280696,Alex Proyas,"Alex Proyas, Dave Warner, Michael Udesky",5.8,1h 45min,
tt0283490,Enrique Álvarez,"Sygfredo Ariel, Enrique Álvarez",3.6,1h 33min,"Four young people meet up in the harbour of Havana. A colourful Caribbean story about exile, love and earning money."
tt0281889,Jean-Claude La Marre,Jean-Claude La Marre,4.7,1h 34min,"Two guys are robbed of a winning lottery ticket at a diner. The robber, Belinda, is arrested with the ticket hidden. To get the ticket back, the two guys dress as women and get arrested."
tt0283111,Walt Becker,"Brent Goldberg, David Wagner",6.4,1h 32min,
tt0284320,Rich Thorne,Mark Thompson,6.3,1h 16min,"Keith Bennets mother passed away a year ago, and he feels like he has moved on with his life, until one morning his mothers jewelry shows up on Keiths bathroom sink. The same jewelry she was buried in. Keith tells his wife Karen, about the jewelry and that is the last straw. She claims he is distant and has shut her out. Now he thinks he is seeing things that aren't t... Leer todo"
tt0284479,Gurudev Bhalla,"Urmi Juvekar, Tanveer Khan",4.8,2h 35min,A miscreant who commits a misdemeanor is sentenced to do community service in an old-folks home.
tt0281231,"Constance L. Hoy, Matt Lagman",Matt Lagman,4.4,1h 30min,Dirección
tt0284277,Otar Iosseliani,Otar Iosseliani,6.8,2h,"Vincent lives in a village. Every morning he goes to the factory to work, and in the evening he takes care of his family. One day, he decides to go on a trip with the money given by his father."
tt0284289,Jean Odoutan,Jean Odoutan,5.9,1h 30min,"Paris. Belleville quarter. Mama Aloko has to put up with her broken fridge, the cause of all her woes. She will come up with the one thousand francs to buy a new fridge to prevent the Health Dept from shutting down her restaurant."
tt0282120,"Cathy Malkasian, Jeff Mc, Grath","Kate Boutilier, Arlene Klasky, Gabor Csupo",5.6,1h 25min,
tt0284442,"Frédéric Saurel, Jan Kounen","Frédéric Saurel, Xavier Thiam",4.7,1h 30min,Dirección
tt0283469,Lawrence Blume,"Matt Walsh, Ian Roberts, Katie Roberts",6.5,1h 27min,"Martin tried to kill himself. He's back at the advertising agency with everybody knowing. He sees a shrink, Dr. Orloff, with hilarious results."
tt0284354,"Gerhard Ertl, Sabine Hiebler","Gerhard Ertl, Sabine Hiebler",6.1,1h 30min,Three stories about couples who all have a gas station in Austria.
tt0283077,John Bradshaw,"Tony Johnston, Mark Thomas",5.8,1h 36min,One of two deadly hired kilers switches places with one of a duo of conmen in order to pursue love.
tt0283900,Cédric Klapisch,Cédric Klapisch,7.3,2h 2min,
tt0283991,Mark Medoff,"Truman Capote, Douglas Sloan",6.3,1h 42min,"12 year old Lily Bobbit moves to Medda, Ala, and immediately makes an impression on the residents when she and her friends team up to outsmart a con man, the town is changed forever."
tt0284135,Mark Hoeger,"George Mills, Don Winslow",5.3,1h 35min,"When a troubled teen is caught by the law, it's a choice of jail or an all-star football training camp. If he can control his attitude problem, and with the love of a girl he meets, they both might be able to turn their lives around."
tt0283957,"Alain Berbérian, Frédéric Forestier","Alexandre Coquelle, Manuel Delilez, Thomas Langmann",5.9,1h 47min,"It is the story of two types: Moltes a criminal in prison and Reggio one of the guards. Crazy adventures happen when following a winner ticket to Africa, they competes in a rally and are chased by the Turk, a sworn enemy of Moltes."
tt0283054,Peter Hewitt,"Peter Hewitt, Phil Hughes",3.8,1h 27min,
tt0284490,Tom Dey,"Jorge Saralegui, Keith Sharon, Alfred Gough",5.5,1h 36min,
tt0284664,Dan Settani,Dan Settani,7.0,1h 23min,Follow the lives of some failed filmmakers as they come to grips with their Sundance film festival rejection letters.
tt0282593,Jon Sherman,Eric Pomerance,5.9,1h 30min,"A woman experiences five blind dates in one year, but only one of them is ""Mr. Right""."
tt0284850,Jordan Susman,Jordan Susman,5.0,1h 41min,A dramedy that centers on a self-procalimed anarchist and his like-minded friends.
tt0284837,Mark Mylod,"Sacha Baron Cohen, Dan Mazer",6.2,1h 25min,
tt0285217,Marc Pilvinsky,Marc Pilvinsky,7.3,19min,"Riley is an inventor, sort of, and he's a film editor who gets fired. While looking for a real job, he gets a gig doing a wedding video. The thing is, the bride is a wonderful woman and the groom is a heel. As Riley finds himself falling in love with Cherrie, dilemmas arise: he's sort of a loser, so what kind of plan can he come up with? His racquet-ball partner, Tayl... Leer todo"
tt0286592,Doris Wishman,Doris Wishman,5.8,1h 19min,The love lives of three young women who share an apartment.
tt0285161,"Letitia Mc, Quade","Ross Daniels, Letitia Mc, Quade",7.0,1h 23min,Two friends start their own cult.
tt0285300,Bobby Eerhart,"Karin van Holst Pellekaan, Martin van Waardenberg",6.8,1h 30min,"Loonies is a touching comedy about five psychiatric patients who are forced to exchange their familiar surroundings for an old-fashioned, impersonal institution. Partly because of the severe regime of a dreadful nurse, the five decide to escape from their new home and go back to the old one under their own steam. After a drastic confrontation with the 'normal' outside... Leer todo"
tt0286557,Amy Hobby,Karl Geary,6.0,1h 33min,"A touching and humorous story about a man who gets cold feet, leaving his bride at the altar. On return to mend their relationship, he finds she is engaged to another man."
tt0285103,David L. Williams,"Paul Barnhill, Roger Thomas, Neil Warhurst",6.2,1h 22min,"Good-looking, well-spoken Phil is broke and cannot understand how flatmate James has recently acquired a lot of extra cash and a permanent grin on his face. James's secret? Adonis Escorts - 40 pounds an hour, 150 for the night. Faced with imminent eviction, a reluctant Phil is persuaded to join the agency and soon the two gigolos have a loyal following including bored... Leer todo"
tt0287393,Luciano Ligabue,Luciano Ligabue,6.0,1h 39min,Four middle-aged friends plan to re-experience an old weekend in Rimini.
tt0286499,Gurinder Chadha,"Gurinder Chadha, Guljit Bindra, Paul Mayeda Berges",6.7,1h 55min,
tt0285462,Mort Nathan,"Mort Nathan, William Bigelow",4.9,1h 34min,
tt0288625,Ernesto Aguilar,"Germán Favier, Jorge Dyszel, Milos Twilight",5.3,1h 24min,Two sisters meet back after many years. They have the most strange confrontation. Satiric view of Argentine's society.
tt0286152,"Drew Daywalt, David Schneider","Drew Daywalt, Patrick Kiely, David Schneider",6.2,1h 41min,A crook quietly plots his revenge against the boss who murdered his brother while working for him.
tt0287717,Robert Rodriguez,Robert Rodriguez,5.3,1h 40min,
tt0286855,Jeff Anderson,Jeff Anderson,6.4,1h 42min,"On the eve of his bachelor party, a man learns his fiancee wants to call off the wedding. The unmarried couple returns to New Jersey to sort out their relationship."
tt0288230,Scott Malchus,Scott Malchus,6.9,1h 53min,"A young man in his early early 20's discovers his first love is getting married so he drops everything to travel across California and stop her, with no money and no car, where he discovers life, love and secrets from his past."
tt0285964,Patrick Timsit,"Jean-François Halin, Jean-Carol LarrivéPatrick Timsit",5.0,1h 40min,"Pierre has four months left to live if he does not find a new liver. His only hope is a transplant from his brother, Paul. But Pierre hates Paul and has refused to see him for the past ten years. They are different in every aspect : their way of life, their tastes. Nevertheless, Marie, Pierre's fiancee, is determined to reconcile the two men. A love-hate relationship ... Leer todo"
tt0286915,Eric Till,Steve Smith,6.3,1h 30min,"The residents of Possum Lodge head on a road trip to the States, hoping to win a contest and thus pay a fine."
tt0285566,"Thomas Robsahm, Martin Asphaug, Arild Fröhlich","Nikolaj Frobenius, Marion Hagen, Kjetil Lismoen",6.8,1h 25min,Most people live in China. But who lives in Norway?
tt0285879,Dan Ireland,"David Bakalar, Jim Jermanok, Steve Jermanok",6.1,1h 48min,"Passionada is a romantic comedy about a Portuguese widow whose husband, a fisherman, died at sea. The widow's naive teenage daughter wants to be a professional gambler and she convinces her mother to date a British man who's new in town. The widow falls for the Brit, a professional gambler who pretends to be in the fishing business."
tt0286864,Simon Cellan Jones,"Susanne Bier, Peter Flannery",6.0,1h 31min,"It's love at first sight when Stevie and kitchen-installer Neil meet. But she's pregnant by her Italian footballer husband, and Neil and his girlfriend are adopting Mgala from Burkina Faso. Is it too late for love and happiness?"
tt0287659,N. Barry Carver,N. Barry Carver,5.2,2002,This is the story of what happens to the star-cross'd lovers after Shakespeare's famous play ends.
tt0289408,"Craig Mc, Cracken","Charlie Bean, Lauren Faust, Craig Mc, Cracken",6.5,1h 13min,
tt0287963,Jean-Claude Brisseau,Jean-Claude Brisseau,6.0,1h 55min,"Nathalie teaches Sandrine that sexual transgression can cause violent pleasure and give those who use it a powerful weapon to climb the social hierarchy. They decide to get a job in a bank, a place where victims abound."
tt0289182,Bruce Campbell,,7.5,20min,Actor/cult icon Bruce Campbell examines the world of fan conventions and what makes a fan into a fanatic.
tt0289319,José Luis García Sánchez,"Rafael Azcona, José Luis García Sánchez",4.6,1h 31min,"1975... Días grises para España. Franco agonizaba y el Príncipe, Jefe de Estado en funciones, se encontraba en una posición difícil para afrontar un problema fundamental. Hassan II buscó el momento preciso para organizar la verbenesca «marcha verde» que colocaba a nuestro Ejército ante una disyuntiva gravísima. No tenía que enfrentarse con la estrategia y potencia de ... Leer todo"
tt0287434,Geoffrey Uloth,Geoffrey Uloth,6.9,32min,"Evergon is an affectionate tragicomedy that follows Francis Evergon in his last days among the unemployed. After being rejected for the perfect job, the aspiring animator faces an impending interview for a receptionist position at the same firm. As the days count down, Francis comes face to face with his own fear of failure and the spectre of selling out his dreams. E... Leer todo"
tt0287999,Aitor Gaizka,Aitor Gaizka,6.8,1h 32min,Dirección
tt0287329,Marina Valentini,"José María Paolantonio, Ricardo Wullicher",6.1,1h 29min,Dirección
tt0288167,Gérard Cuq,"Gérard Cuq, Michel Cuq",5.3,1h 37min,"When his credit card has just been swallowed by distributor Bruno Lussac, State Inspector Débé crosses the limits of home ethics when he learns that he has just been banned from banking. Disguised as a Southerner for a costume party where he was supposed to arrest drug dealers, he lures his colleagues into robbing a bank; he causes a bloodbath but comes out victorious... Leer todo"
tt0287497,Josh Olson,Josh Olson,2.9,1h 24min,Horror tale of insects which eat their victims from the inside out.
tt0288623,Lewis Gilbert,Shelagh Stephenson,5.5,1h 34min,The imperfect lives of three sisters are revealed at their unloved mother's funeral.
tt0289623,Sven Unterwaldt Jr.,Ralf König,5.8,1h 24min,"A player in a famous orchestra finds sexual experiences with a Russian opera singer, which he enjoys much because his wife has just left due to the fact that he has purchased a porno movie. The orchestra player gets known to his neighbour, a gay man having also relationship troubles, and together they are trying hard to find a way how to go on with their lifes."
tt0289616,James Bruce,"Matthew Goodman, Paul Sampson",4.5,1h 31min,"Two long lost brothers and one hacker take on the CIA and the Mob. Dodging multiple hit squads, they try to stay one step ahead of the army of agents and Wise Guys gunning to get them whacked."
tt0289786,Alice Nellis,Alice Nellis,7.2,1h 40min,"A dark and absurd road-movie comedy in which the grandmother fulfills a dream, the mother stops treating her daughters like kids, the daughters stop treating their husbands like idiots, and the father's ashes get spread all over the country. It's almost six months since he died and his ashes are still in grandma's cupboard. Everyone in the family seems to have grieved... Leer todo"
tt0290249,François Velle,Craig Sherman,5.9,1h 34min,A once-idealistic writer inadvertently ignites a feeding frenzy in Hollywood with the mention of a mysterious new screenplay and its illusive author.
tt0289877,Damon Stout,Damon Stout,,,"Quick cash, fake diamonds, and a triple-cross... When an out of work Gulf War vet (Leo) is offered some quick cash as a bodyguard, he jumps at the chance. His job is to escort a diamond courier from the airport to a large wholesaler in L.A. ...simple enough. Unfortunately for Leo, the security boss (Sal) who hired him plans to steal the diamonds. Add two corrupt detec... Leer todo"
tt0290095,Kevin Donovan,"Phil Hay, Matt Manfredi, Michael J. Wilson",5.4,1h 38min,
tt0289848,Harold Ramis,"Kenneth Lonergan, Peter Tolan, Peter Steinfeld",5.9,1h 36min,
tt0290212,Steven Soderbergh,Coleman Hough,4.7,1h 41min,"A day in the life of a group of men and women in Hollywood, in the hours leading up to a friend's birthday party."
tt0290809,Rémi Waterhouse,"Eric Vicaut, Rémi Waterhouse",5.4,1h 30min,"Like every year, Jean-Louis, the property manager, a cunning and depressed man, will chair the meeting of the co-owners. Important questions will be debated."
tt0291320,Jean-Marie Poiré,Jean-Marie PoiréRaffy Shart,3.9,1h 42min,"Georges, a wealthy Parisian, has a mistress who wants to marry him, but he has no intention of divorcing his wife, the source of his money. The mistress, meanwhile, has a jealous boyfriend, so when Georges dumps her, two people are angry with him. Add Georges' wife, who suspects the affair. The mistress calls Georges to say she's coming to tell his wife everything, so... Leer todo"
tt0293888,Ben Semanoff,,5.2,13min,"Recent college graduate, Michael Green, is embarking on his first job interview but isn't sure who he is or who he wants to be. The roots of Michael's identity crisis are revealed in several flashbacks to poignant events from his childhood. He reflects on these memories and struggles through the interview ritual, while enduring his mother's nagging to go on a family t... Leer todo"
tt0291392,Jean-Pierre Limosin,Christophe HonoréJean-Pierre Limosin,5.6,1h 38min,"Graham struggles to connect the pieces of his shattered short-term memory. Unable to recall the most basic facts of his life and his sexual past, he quickly falls prey to the erotic appetites of the women he encounters."
tt0293093,Raúl Rodríguez Peila,"Ricardo Rodríguez, Alejandro Sapognikoff",5.0,1h 20min,"Facing an imminent attack from Mars, planet Earth sends Dibu to Mars as a peace ambassador - the only hope for averting the attack. Amazingly, he finds a friendly population, whose only issue is that they are fed up of their planet being used as a nuclear dump site. Besides averting the Martian attack, Dibu also inadvertently manages the save hit planet from the diabo... Leer todo"
