0,1,2,3,4,5
tt0206608,Jan Schütte,Klaus Pohl,6.2,1h 37min,"It is one of the last days of an exceptionally hot summer in 1956. Bertolt Brecht (Bierbichler) is about to leave his lakeside house among the tall birches in Brandenburg to return to Berlin for the upcoming theater season. Most of the women in his life are there: his wife, Helene Weigel (Bleibtreu); his daughter, Barbara; his old lover Ruth Berlau; his latest flame, ... Leer todo"
tt0208376,Tony Mortillaro,Tony Mortillaro,5.8,2000,A father's retirement is foiled when all of his dysfunctional children simultaneously move back home as adults.
tt0208032,Ricky Tognazzi,"Paolo Maurensig, Simona Izzo, Ricky Tognazzi",7.1,1h 47min,"Costanza is drinking a beer in a Prague pub, a summer night in 1968, while a violinist enters and starts playing a ""canone inverso"" for her. It is not a case, that music and that violin have a story behind that could concern her. It is the love story between Jeno Varga and the music, between Jeno and Sophie. It is also the friendship story with David on the background... Leer todo"
tt0208017,David Feldman,Carl V. DupréDavid Feldman,7.7,1h 34min,"This film focuses on a trio of down-and-out gambling slackers. Dot (Kevin Corrigan), Lem (Mick Cunningham), and Curry (Michael Lowry) spend much of their time sucking down beer and making back bets on Yankees games, until they stumble upon the investment opportunity of a lifetime -- or so they think. As their luck seems to turn, Dot tries to go straight and pursue a f... Leer todo"
tt0207163,Carlos Gerbase,"Giba Assis Brasil, Jorge Furtado, Carlos Gerbase",6.3,1h 40min,Dirección
tt0206795,Roland Suso Richter,Uwe Timm,6.6,1h 40min,A Kurdish boy who sells drugs and an ex-cop who drives a taxi: an unlikely couple who get lost in an urban crime thriller.
tt0207524,Michael Kalesniko,Michael Kalesniko,6.8,1h 47min,A sarcastic playwright in LA gets new neighbors - single mom and 8 y.o. girl. His wife wants kids and babysits the girl. He doesn't want kids yet plays with her to find out how children talk - for his play. Paternal instincts?
tt0208911,Kristian Levring,"William Shakespeare, Kristian Levring, Anders Thomas Jensen",6.3,1h 50min,"When a bus breaks down in the desert, the passengers decide to stage ""King Lear."""
tt0206200,Guido Chiesa,"Guido Chiesa, Beppe Fenoglio, Antonio Leotti",6.3,2h 15min,"After 8 September 1943, Northern Italy is occupied by the Germans. The Italian army collapses and the soldiers escape to the mountains to set up a resistance. Many civilians do the same, and Johnny, an English literature student, is among them. Johnny avoids joining the red partisans (Communists) and tries to be part of the azure bands (former regular soldiers). In bo... Leer todo"
tt0208889,Salvador Aguirre,"Salvador Aguirre, Alejandro Lubezki",6.7,1h 32min,"After spending three years working in the United States, Filiberto returns to his hometown in Mexico, believing that there he will find the recognition he has been denied. The reality is very different. In his village, Filiberto will not only find violence, betrayal and disaffection, but he will also be on the verge of losing his identity."
tt0208988,Stephen Kay,"Ted Lewis, David Mc, Kenna",5.1,1h 42min,
tt0207638,Arne Olsen,Arne Olsen,5.5,1h 34min,"Owen is the head administrator of an old-age home in Washington. One day, a resident discovers that he is cheating on his taxes and orders that Owen takes him and two others on a road trip to British Columbia. While there, they try to break him from his cynical businessman mold by setting him up with a waitress, among other things."
tt0207745,Brent Florence,Brent Florence,4.6,1h 25min,"Three smalltown friends looking to leave their troubles behind come up with a robbery scheme to fund their trip to the big city. But as their plan goes awry and the authorities become involved, they are left with no other alternative but to take hostage a pair of traveling young lovebirds, with no shortage of problems of their own."
tt0208037,Terry Cunningham,"Terry Cunningham, John J. Kelly",4.6,1h 35min,An American army intelligence officer discovers corruption and murder by American soldiers in Vietnam.
tt0208993,Edo Bertoglio,Glenn O'Brien,6.9,1h 12min,"After being released from the hospital, the artist Jean Michel Basquiat wanders around Manhattan trying to sell art to make money and find a place to stay."
tt0208883,Colleen Murphy,Colleen Murphy,6.0,1h 37min,A teacher falls in love with a pianist who turns out to be a dangerous psychopath.
tt0209322,Tamra Davis,Tim Sandlin,6.2,1h 40min,An ungrounded young mother and her thoughtful teenage son are banished to a remote provincial town by her domineering father.
tt0208874,Rod Lurie,Rod Lurie,6.9,2h 6min,
tt0210065,"Paul Mc, Guigan","Johnny Ferguson, Louis Mellis, David Scinto",6.7,1h 43min,
tt0210357,Martin Duffy,"Rhidian Brook, Maureen Tilyou",6.5,1h 33min,"A lonely boy, from a broken family, becomes inspired by faith healers."
tt0210070,John Fawcett,"Karen Walton, John Fawcett",6.8,1h 48min,
tt0210149,Joe Mantegna,David Mamet,6.0,1h 38min,Film adaptation of David Mamet's comic play Lakeboat about a grad student who takes a summer job on a Great Lakes freighter and sees life through the eyes of his low-brow crew members.
tt0210075,Karyn Kusama,Karyn Kusama,6.7,1h 50min,
tt0210890,Françoise Prenant,"Françoise Prenant, Cécile Vargaftig",6.3,1h 48min,Dirección
tt0210952,Stanley Bennett Clay,Stanley Bennett Clay,5.8,1h 18min,"Sensing there is something terribly wrong at home, a young man drops out of college and tries to 'fix' his family."
tt0210130,"Mark Benjamin, Danny Hoch",Danny Hoch,7.8,1h 30min,"From the mind of Brooklyn actor, performance artist and hip-hop activist Danny Hoch, this film spins out the stories of ten lives shocked by globalization, the prison industry and life in general."
tt0210776,Gergely Fonyó,Gergely Fonyó,6.1,1h 20min,The adventures of a 30 year old retarded man living in Venice Beach.
tt0210884,Sander Francken,"Sander Francken, Norman de Palm",6.6,1h 35min,A local Dutch judge gets entangled in the mysterious past of his Antilian wife.
tt0210382,Kathryn Bigelow,"Anita Shreve, Alice Arlen, Christopher Kyle",5.8,1h 54min,
tt0210945,Boaz Yakin,Gregory Allen Howard,7.8,1h 53min,
tt0210616,Nicholas Hytner,Carol Heikkinen,6.7,1h 55min,
tt0209180,Ljubisa Samardzic,"Srdjan Koljevic, Djordje Milosavljevic",8.1,1h 35min,"Belgrade during the height of the war Yugoslavia in 1999. Kaja struggles with daily destruction and the constant threat of being drafted, but also with his impending divorce from his wife Tijana, who wants to emigrate with their son."
tt0209037,Dominique Deruddere,Dominique Deruddere,6.9,1h 37min,"Jean is a family man and factory worker who dreams of becoming a songwriter. Pinning his hopes on his teenage daughter, Marva, he takes her to singing contests in which the awkward and overweight girl struggles to belt out a tune. When Jean is suddenly fired because of cut backs, he is ashamed and even more desperate to have his daughter succeed. In a chance meeting J... Leer todo"
tt0210358,Rodrigo García,Rodrigo García,6.4,1h 49min,
tt0210217,Julien Temple,Frank Cottrell Boyce,6.4,2h 4min,Friendship and betrayal between two poets during the French Revolution.
tt0210471,"Mariana Rondón, Marité Ugas","Mariana Rondón, Marité Ugas",6.1,1h 35min,Dirección
tt0210567,Sally Field,Jon Bernstein,5.6,1h 52min,"Mona sacrifices everything, including family, in pursuit of a beauty pageant victory. Her friend Ruby helps her to an amazing degree."
tt0210584,Dein Perry,"Steve Worland, Hilary Linstead, Dein Perry",6.2,1h 35min,Charismatic tap dancing Sean tries to find a way out of working at the steel mill. When failure brings him home he starts his own dance group wearing hardhats. He must then find inspiration in the steel mill he once tried to escape.
tt0210299,Maggie Greenwald,Maggie Greenwald,7.3,1h 49min,"After being denied a promotion at the university where she teaches, Doctor Lily Penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in Appalachia. There she stumbles upon the discovery of her life - a treasure trove of ancient Scots-Irish ballads, songs that have been handed down from generation to generation, preserve... Leer todo"
tt0211309,"Andrea Frazzi, Antonio Frazzi","Lorenza Mazzetti, Suso Cecchi D'Amico",6.5,1h 42min,"1943, an estate north of Firenze. The weight of the world is on the shoulders of Penny, who's about 10. An orphan, she must watch over her little sister when they go to live with her aunt and uncle. Penny's a Catholic, and worries about her uncle's soul. He's Jewish, progressive and a free thinker, a fair boss, and devoted to his family. He can be stern, so Penny also... Leer todo"
tt0210480,Gérard Blain,"Gérard Blain, Wilhelm Bérard, Michel Marmin",6.7,1h 20min,"A son will be invested with a dual mission: to honor the memory of the dead father by charging his murderers the price of blood and, therefore, restore broken family harmony."
tt0211554,Laetitia Masson,Laetitia Masson,5.6,1h 47min,"The movie rather presents a map of its main character's mind than a story. Realistic scenes mix with dream sequences and hallucinations. The realistic episodes feature Gabrielle, a young woman living in a trailer on a beach in northern france. She works in a bar, drinks a little too much and is a big fan of aging rock/blues singer Lennox. A more dreamlike storyline sh... Leer todo"
tt0212474,Tamás Sas,"László Czetõ Bernát, Erika Ozsda, Tamás Sas",4.9,1h 40min,About the rise of a oligarch surrounded by his criminal contacts.
tt0212607,Tracie Dean Ponder,Tracie Dean Ponder,,,Conflicts arise when five siblings come together to determine which one of them will take care of their aged father.
tt0212604,Hilary Birmingham,"Hilary Birmingham, Matt Drake, Tom Mc, Neal",7.3,1h 42min,"Tully can get any girl he wants and often does every night - until he meets the new girl, Ella - who reveals something within him and his family they've long buried."
tt0212974,Greg Harrison,Greg Harrison,6.6,1h 26min,An inside look into one night in the San Francisco underground rave scene.
tt0211387,François Ozon,"Rainer Werner Fassbinder, François Ozon",6.7,1h 22min,"In 1970s Germany, a 50-year-old businessman falls in love with a 20-year-old man."
tt0212815,Thomas Bezucha,Thomas Bezucha,7.3,1h 58min,"Big Eden is a small, fictional northwestern Montana town."
tt0212826,Ken Loach,Paul Laverty,7.0,1h 50min,
tt0213677,Akashdeep Sabir,Neeraj Pathak,4.8,2000,"Krishna Patil is a poor, unemployed, unsuccessful and short tempered youth who stays in a chawl with his father Ramakant and elder sister Mansi. He tries to secure a job in the police department but fails. One day he happens to meet Kavita Choudhary, a young, rich, beautiful, intelligent lawyer. He falls for her instantly and begins wooing her. Kavita, having recently... Leer todo"
tt0212742,Paul Marcus,Jeff Miller,5.3,1h 40min,"A washed-up detective discovers his own psychic ability when assigned to investigate a serial murder case. The killer has a deranged obsession with the novel ""Alice in Wonderland."" As the psychopath's bloody reign of terror continues, the cop spirals deeper and deeper into the case where the horrors of the past and present come together."
tt0213231,Hunt Hoe,Hunt Hoe,4.9,1h 47min,"Vijay Chatterjee was born in British India, and his dad was a freedom fighter. Unable to handle the riots between Hindus and Muslims in the late 40s, the Chatterjees first immigrated to Britain, and then to Toronto, Canada, where they enjoyed considerable bliss in the company of other Canadians from Bangla Deshis, Pakistanis and Sri Lankans, and opened a restaurant. S... Leer todo"
tt0211718,"Tony Gatlif, Cathy Konrad","Tony Gatlif, David Trueba",7.3,1h 30min,"Vengo is a majestic ode to the artistry and magic of flamenco dancing, set against the compelling backdrop of two gypsy families locked in an age old struggle for power."
tt0213595,Claude Mouriéras,Claude Mouriéras,6.6,1h 36min,"Three French sisters have their lives interrupted and their relationship called into question when their father returns to visit 15 years after having abandoned them and their now-deceased mother. Each responds differently to his return according to how her character evolved from her relation with him and his unexpected departure. They eventually realize, though, that... Leer todo"
tt0213890,Aditya Chopra,Aditya Chopra,7.0,3h 36min,"A film about the battle between love and fear, between two stubborn men and their opposing beliefs and the outcome of the love stories of 3 couples."
tt0213733,Krisztina Deák,"Krisztina Deák, Pál Závada",5.9,2h 10min,"The film is the filmed version of Pál Závada's novel of the same title, which was first published in 1997 and soon became a bestseller. The story takes place during World War I and afterwards in a small town in south-eastern Hungary. It tells about the unhappy marriage between a young man, Ondris, who is a member of the Slovak minority of the town, and his wife Jadvig... Leer todo"
tt0212215,Kaspar Rostrup,"Martha Christensen, Kaspar Rostrup",6.1,1h 40min,"A mother and her autistic son Brian. One evening he comes home from his evening walk with stained shoes. The next morning it is rumored that a young woman was murdered in the neighboring park. The identity of the suspect is obvious, and while the police break down the door, Fru tries to keep her son in safe waters."
tt0211492,Marleen Gorris,"Vladimir Nabokov, Peter Berry",6.8,1h 49min,
tt0211941,Gary Walkow,Gary Walkow,5.5,1h 33min,
tt0212059,William Katt,"Kermit Christman, William Katt",5.0,1h 22min,An ex-convict tries to make an honest living and take care of his girlfriend and her mentally slow brother.
tt0113545,Vicky Shen,Vicky Shen,,,"A crying baby is left out of a hidden shelter, and ironically saves his own life when the shelter is blown-up by American soldiers in Vietnam. The baby is brought to America only to become a soldier in another generation of war."
tt0118578,Deepak Sareen,"Honey Irani, Javed Siddiqui",3.7,2h 25min,"Tony (Govinda), a tour guide, falls in love with one of his clients, Sonia (Aishwarya Rai), and tries to woo her. However, Sonia does not reciprocate his feelings since she is in love with another man."
tt0119004,RD Robb,"Bethany Ashton Wolf, Tawd Beckman, RD Robb",5.6,1h 29min,
tt0118589,Vondie Curtis-Hall,"Cheryl L. West, Kate Lanier",2.4,1h 44min,
tt0120624,Luís Filipe Rocha,"Luís Filipe Rocha, Luís Filipe Costa",6.6,1h 40min,"Luisa, a Portuguese Supreme Court Judge, is given the Camarate File, the investigation of the accident that led to the death of Portuguese Prime-Minister and his accompanists on December the 4th, 1980. She must decide whether the case goes to trial or is to be archived..."
tt0120807,Deborah Del Prete,"Robin Cody, Patrick O'Connor",4.7,1h 52min,"High school seniors Wade and Lorna have spent all their lives in the small logging town of Calamus Grove, a conservative place where change comes slowly. Jesse Howl, a teenager of Native American ancestry."
tt0120713,Marina Estela Graça,,,,Dirección
tt0120737,Peter Jackson,"J.R.R. Tolkien, Fran Walsh, Philippa Boyens",8.9,2h 58min,
tt0120824,Lasse Hallström,"Annie Proulx, Robert Nelson Jacobs",6.7,1h 51min,
tt0132245,Renny Harlin,"Jan Skrentny, Neal Tabachnick, Sylvester Stallone",4.6,1h 56min,
tt0138856,"Robin Bextor, Paul Bryers","Daniel Diehl, Mark Donnelly",7.3,45min,"England's infamous Tower of London is showcased, and a history of its uses, including a prison, torture chamber and repository for the royal jewels."
tt0139654,Antoine Fuqua,David Ayer,7.7,2h 2min,
tt0145467,Alkinos Tsilimidos,Daniel Keene,5.6,1h 24min,Two down-on-their-luck blokes have good fortune fall into their laps when the chance to train a greyhound is offered to them. Little do they know their silent partner is setting them up for a fall.
tt0151685,Francisco Aragon,Francisco Aragon,7.4,1h 50min,"Told from the point of view of a young boy, Raymond remembers what it was like growing in single parent household in the 1970's in East LA."
tt0152083,Giuseppe Bertolucci,Giuseppe Bertolucci,5.9,1h 47min,A young student of an acting school decides to try her natural talent for fiction in her everyday life.
tt0157583,Michael Apted,"Robert Harris, Tom Stoppard",6.4,1h 59min,
tt0157007,Robert Manganelli,"Robert Manganelli, Tony Schillaci",3.7,1h 32min,"The story of a clairvoyant who falls in love with a crime photographer. Soon, both become involved in the search for a pathological murderer."
tt0159378,John E. Vitali,John E. Vitali,5.4,1h 48min,"In order to make his legal problems disappear, ANTHONY VALENTINE agrees to form an amateur men's street hockey team and represent his home town in a state-wide tournament. Although he sees this as an opportunity to keep the old gang together, the old gang does not, and very reluctantly plays along half heartedly, until one of their teammates is killed in an auto accid... Leer todo"
tt0159273,John Moore,"Jim Thomas, John Thomas, David Veloz",6.4,1h 46min,
tt0160275,Cristobal Krusen,Cristobal Krusen,7.4,1h 42min,"The indoctrination of Gerrit Wolfaardt is complete: his family traditions, history, culture- even his church-have taught him that black South Africans are a cancer in the land. Under the eye of prominent members of the government and military, Gerrit develops a diabolical plan to rid South Africa of its ""black danger."" Before his plans can be carried out, he meets two... Leer todo"
tt0160399,Gary Fleder,"Philip K. Dick, Scott Rosenberg, Caroline Case",6.1,1h 35min,
tt0160816,,,,,Ver la información de la producción en IMDbPro
tt0160480,Yuri Biersach,Yuri Biersach,7.0,1h 33min,An aspiring magazine writer gets the assignment of a lifetime.
tt0162346,Terry Zwigoff,"Daniel Clowes, Terry Zwigoff",7.3,1h 51min,
tt0162028,Marie Paccou,Marie Paccou,6.8,5min,
tt0161860,Caroline Link,"Caroline Link, Stefanie Zweig",7.5,2h 21min,
tt0163764,Kenny Griswold,"Kenny Griswold, Bill Kerig",5.9,1h 34min,Net Worth details the serio-comic story of four friends who learn the value of friendship as they embark on a thirty day contest to achieve the highest net worth in a new city with no cash and no connections.
tt0163596,Ron Chartier,"Anthony Harrison, Ron Chartier",5.1,1h 32min,"A psychological drama. It is the story of a young man who, through a series of surreal visions, comes to believe that he is a serial killer targeting pedophiles. The film explores the consequences of someone taking action on such familiar impulses as ""If any one of those creeps ever tried to touch one of my kids, I'd..."" The killer is pursued by the unconventional Ins... Leer todo"
tt0164334,Lee Tamahori,"James Patterson, Marc Moss",6.4,1h 44min,
tt0165713,Jason Kittelberger,"Jason Kittelberger, Donna Strader",6.8,1h 21min,"Katherine, a single, middle-aged woman, owns a small flower shop in the city. Vernon, a pathological liar, is her only employee. However, instead of working, Vernon spends his time following Katherine around the shop, far more interested in talking about Cliffs Notes than he is in doing anything useful. Somehow, Vernon can't seem get Katherine's attention, until his f... Leer todo"
tt0166186,Mike Flanagan,Mike Flanagan,5.6,1h 30min,"Details the trials and tribulations of four student photographers who collaborate on one final project before graduation. Caught sharing photos in their portfolios, David, Karma, Danny, and Kevin are given a chance to save their final grade before graduation. Danny returns home that night to find his fiancé Stephanie in bed with another man. Unnoticed and enraged, he ... Leer todo"
tt0166158,Billy Bob Thornton,Billy Bob Thornton,5.6,1h 41min,Dark comedy where a married couple comes to the aid of a jailed uncle.
tt0166709,André Klotzel,"André Klotzel, José Roberto Torero, Machado de Assis",6.9,1h 41min,"Free adaptation of Machado de Assis's classic. The narrator is a rich dead man, who tells us about his life and times, making fun of both."
tt0167360,"Sean Mc, Namara","Eric Gardner, Steven H. Wilson",5.4,1h 44min,In the 1960s a young woman works at NASA as an animal trainer responsible for the chimpanzee who will go into space.
tt0169102,Ashutosh Gowariker,"Ashutosh Gowariker, Kumar Dave, Sanjay Dayma",8.1,3h 44min,
tt0166924,David Lynch,David Lynch,7.9,2h 27min,
tt0170517,Jari Halonen,"Jari Halonen, Kauko RöyhkäJorma Tommila",6.0,1h 44min,Finland in the 1850's take the first steps towards independence. The Finnish-language authors introduce themselves.
tt0170260,Sam Pillsbury,"Kathy Mc, Cormick",5.6,1h 31min,Three escaped convicts hide out in the home a reclusive woman as they wait to catch a ferry.
tt0173498,Mars Callahan,"Mars Callahan, Doug Klein",4.8,1h 33min,Four young compulsive gamblers come up with a radical plan to get out of debt with a fixed game.
tt0178642,Adam Brooks,"Jennifer Egan, Adam Brooks",5.5,1h 33min,"A teenage girl travels to Paris in the 1970s trying to find out about her sister's suicide, and falls in love with her dead sister's boyfriend."
tt0179626,John Herzfeld,John Herzfeld,6.1,2h,
tt0179844,Sergio Dow,"Manuel Zapata Olivella, Luis Zelkowicz",5.9,2001,"During the Kenyan struggle for independence from the British in the late 1950s, a scientific safari led by Ernest Hemingway undertakes the ascent of Mount Kenya. Hemingway has been warned by Kikuyu tribe members not to violate the sacred laws of Mwene-Nyaga, the mountain's god, by harming the elephants which ascend its peaks because it will lead to self-destruction, a... Leer todo"
tt0180734,Brian Robbins,"Daniel Coyle, John Gatins",6.4,1h 49min,
tt0179435,Richard Gale,Maurice Hurley,5.3,1h 31min,An undercover cop needs a female police officer to pretend to be his wife in order to get close to a ruthless crime boss. The boss's attraction to her entangles them in a complex and dangerous triangle.
tt0179344,Emmanuel Itier,"Stephen Johnston, Erik Tomakin",2.7,1h 31min,A serial killer on the loose targets co-ed DJ Alex Sheppard but the blonde radio host won't scare easily and decides to strike first by seducing the murderer.
tt0180894,Jan Hintjens,"Slobodan Despotovski, Bob Goossens, Jan Hintjens",7.2,1h 43min,"To love or to kill ? A story of a strong friendship between two men with nothing in common. A story of an impossible friendship which ends in a vendetta between two families for generations. 1902, Macedonia: Mitre, a poor Macedonian Christian, saves the life of Osman, a rich Turkish Muslim. They become blood-brothers. But vendetta and betrayal will take the place of f... Leer todo"
tt0182014,Virgil Widrich,Virgil Widrich,7.4,12min,"Unknowingly, a copy shop employee sets off a bizarre series of events with utterly unforeseen consequences."
tt0181796,"Sean Kinney, Ross H. Martin","Sean Kinney, Ross H. Martin",6.2,2001,"Accidents happen for a reason. ""Rubbernecking"" is a dramatic comedy about diverse characters stuck behind a major traffic jam. Some have road rage, some stop and smell the roses, the rest find a good time. Fasten your seatbelt. Drive safely. And enjoy the ride!"
tt0181912,Jean-Luc Godard,Jean-Luc Godard,6.2,1h 37min,"An author works on a project on the subject of love, and, in the process, crosses paths with a former love in his life."
tt0182000,Kasi Lemmons,George Dawes Green,5.8,1h 45min,
tt0184384,Desmond Hall,Desmond Hall,6.7,1h 20min,Two men identified only as Black Man and White Man start the film as a discussion over a speech on race to be given at school the next day and escalates into an argument about the differences in the races - moving along all of the cultural lines and finding mutual fears and concerns.
tt0184791,Tim Blake Nelson,"William Shakespeare, Brad Kaaya",6.1,1h 35min,"An update of Shakespeare's 'Othello' with a young cast, set in an upper class prep school, & centered around basketball player Odin."
tt0186202,Xavier Koller,James Redford,5.6,1h 45min,
tt0187862,"Scott Mansfield, Bert Van Bork","O. Henry, Scott Mansfield",5.7,20min,A romantic tale of a young married couple who have little money to buy each other Christmas presents. And so she cuts off and sells her beautiful hair.
tt0186895,Louis Saia,"René Brisebois, François Camirand, Louis Saia",5.7,2h 4min,"Three years have passed since the tournament in France and the team formed the Boys always seem great team. When a rich businessman comes in, everything changed."
tt0188024,Mark J. Harris,Mark J. Harris,7.5,2001,"A walled off, ""by the book"" State Executioner befriends a man on death row and is humanized by the experience."
tt0188378,Kenneth August,Kenneth August,7.8,2001,Dirección
tt0189541,Vincent Jay Miller,Vincent Jay Miller,4.8,1h 33min,"Mike is romantic and persistent, a social worker at a psychiatric clinic who falls for a new intern. Gabriela is passionate; she's also engaged; although her love for her fiance Patrick seems more fraternal than erotic, she has an overwhelming sense of obligation to marry him. Mike gets dubious counsel from a colleague, Douglas, who's seems to have a new relationship ... Leer todo"
tt0191177,Mark Wilkinson,Mark Wilkinson,5.2,1h 42min,"On the brink of her world tour, at the height of her success, alternative rock violinist, Gypsy, put down her violin and walked away... A man brutally beats his girlfriend to death and tosses her remains into a local river... A retired Boston PD detective isn't buying the news report of a local girl accidentally drowning... While Gypsy's unprecedented disappearance pe... Leer todo"
tt0192237,Joseph Vilsmaier,"Reinhard Klooss, Christiane Kohl, Klaus Richter",6.7,1h 43min,Dirección
tt0192023,Jeff Probst,"Jeff Probst, Jim Gulian",6.2,1h 40min,A man finds a wallet containing a winning lottery ticket worth $6 million.
tt0193365,Richard Moos,Thomas Murtagh,7.2,1h 39min,Dirección
tt0193560,Steve Miner,"George Durham, Scott Busby, Martin Copeland",5.2,1h 30min,
tt0196068,Gary Winick,"Kevin Kennedy, Paul Kneubuhl, Fisher Stevens",4.8,1h 27min,
tt0194704,Neil Hollander,Regine Michel,6.9,1h 55min,"Victims of China's ""One-Child"" policy. A Quest for freedom in the South China sea. Birds of Passage is a story of survival as a crew of renegades and a cargo of 200 orphans (all girls) with the help of Captain John Savienko (Stacy Keach) sails towards a brighter future."
tt0196320,Ione Hernández,Ione Hernández,6.7,29min,"A magical realism love tale about the final family reunion in the cursed town of AIZEA, seven years after a husband and father was taken away by the wind."
tt0196069,Pan Nalin,"Pan Nalin, Tim Baker",7.7,2h 25min,"A spiritual love-story set in the majestic landscape of Ladakh, Himalayas. Samsara is a quest; one man's struggle to find spiritual Enlightenment by renouncing the world. And one woman's struggle to keep her enlightened love and life in the world. But their destiny turns, twists and comes to a surprise ending..."
tt0197862,Sarah Thorp,Sarah Thorp,7.6,1h 30min,"Jane, a formerly suicidal Los Angeles waitress, decides her life does have meaning after all when she finds a gun that was thrown away after a convenience store robbery, starting a life of crime."
tt0200483,Attila Bertalan,Attila Bertalan,5.3,1h 55min,"Apart from the sight of the earth and the moon in the sky at the same time, and the flaming rocks that fall at irregular intervals into the streets, it could be a slum anywhere on Old Earth... like the slums of Montevideo where Uncle Tio grew up. In fact, it is an abandoned mining colony in a giant crater of a large asteroid, precariously protected from vacuum. Just l... Leer todo"
tt0199481,Jacques Dorfmann,"Jacques Dorfmann, Anne de Leseleuc, Rospo Pallenberg",2.7,1h 58min,
tt0200027,Penny Marshall,"Beverly Donofrio, Morgan Ward",6.5,2h 12min,
tt0200191,Jan Troell,"Jimmy Karlsson, Karl-Erik Olsson-Snogerod, Jan Troell",6.2,2h 34min,"Inspired by real-life Elsa Andersson, this mostly fictional movie tells the story of her upbringing as a farmer's daughter, in the early 1900s, who dreams of getting away from the farm and becoming an aviatrix."
tt0200422,Reverge Anselmo,"Ivan Turgenev, Anton Chekhov, Reverge Anselmo",4.7,1h 46min,"A younger boy falls in love with a tragic girl who flirts with, and manipulates, her older suitors in 1800s Russia."
tt0202470,Stephen Herek,John Stockwell,6.3,1h 45min,
tt0201020,Tom Rice,"Tom Rice, David Armstrong",6.3,1h 33min,"The close friendship of two young women, each of a different race, and their struggle to find purpose in their lives during this time of social injustice and world war."
tt0201485,"Jonas Mc, Cord","Richard Sapir, Jonas Mc, Cord",5.3,1h 49min,
tt0201694,Lionel C. Martin,"Tony De, Camillis, Louis J. Pearlman",2.6,1h 33min,A twenty-something tennis instructor/gigolo gets embroiled in a scheme involving seduction and insider trading.
tt0201479,Gigi Gaston,"Christian Gudegast, Paul Horsun, John Mc, Mahon",3.9,1h 31min,Three women outsmart unsavory men who try to cheat them out of their take in an almost-botched casino heist.
tt0203975,Christina Wayne,Christina Wayne,4.7,1h 34min,
tt0203078,Geoff Cunningham,Geoff Cunningham,5.4,1h 30min,A young interracial couple must overcome the prejudices of their families and society to maintain their relationship.
tt0203009,Baz Luhrmann,"Baz Luhrmann, Craig Pearce",7.6,2h 7min,
tt0203289,Piyush Dinker Pandya,Piyush Dinker Pandya,6.6,1h 40min,"College freshman Krishna Reddy, who has never cared for his Indian-American cultural heritage, looks forward to a new life on campus but is surprised to find that he has been assigned Indian roommates. Through his new experiences, he struggles to understand the side of himself he has always turned his back on in order to fit in."
tt0202294,Sergei Davidoff,Sergei Davidoff,7.2,1h 25min,"Through all the years, someone was watching over him but he never knew."
tt0204619,Eric Gibson,Christopher Byrne,4.7,1h 30min,Dirección
tt0204700,Claire Denis,"Claire Denis, Jean-Pol Fargeau",5.9,1h 41min,
tt0205738,Martin Koolhoven,Martin Koolhoven,6.6,1h 30min,"A photographer returns to his parental home because his mother is seriously ill. The confrontation with his past leads to panic in a surreal, stylised psychological drama."
tt0206275,Thomas Carter,"Duane Adler, Cheryl Edwards",6.2,1h 52min,
tt0207198,Gregor Schnitzler,"Stefan Dähnert, Anne Wild",6.7,1h 41min,"6 anarchists place a time bomb in a West Berlin building in 1987. It's a dud. It blows up in 2000. Only 2 remain anarchists. How can the 6 steal evidence from a police ""fortress"" and avoid 8 years prison?"
tt0206963,Christine Lahti,Jill Franklyn,7.2,1h 49min,A 17-year-old girl has a troubled relationship with a 49-year-old man.
tt0207051,"Donatello Dubini, Fosco Dubini","Donatello Dubini, Fosco Dubini, Barbara Marx",6.0,1h 41min,"In 1939, the author Annemarie Schwarzenbach and the ethnologist Ella Maillart travel together by car to Kabul, but each is in pursuit of her own project. Annemarie Schwarzenbach, who was among Erika and Klaus Mann's circle of friends in the 30s, is searching for a place of refuge in the Near East to discover her own self. Ella Maillart justifies her restlessness, her ... Leer todo"
tt0206211,Vishal Bhandari,Corey Judd,7.6,1h 40min,An Indian family comes to America seeking the American dream and gets disillusioned along the way. Half the family winds up going back to India and the other half decides to stay.
tt0208167,Ted Post,Peter Mark Richman,6.1,2001,"A southern pastor under fire, a father with an addicted son, an SS man in South America and a holocaust survivor in four tales, portrayed by the same actor."
tt0206367,"Terry L. Noss, Richard Rich",Judy Rothman RoféE.B. White,5.0,1h 15min,"It's a high-flying adventure when Louie, a mute trumpeter swan, is given the gift of a trumpet, and finds his voice."
tt0206113,William Bindley,"William Bindley, Scott Bindley",6.3,1h 34min,"A story about a man's personal struggle to victory in the 1971 Madison, Indiana hydro-plane regatta."
tt0207585,Hector Barron,Hector Barron,5.9,1h 14min,A boy learns that confidence and self-esteem are the greatest gifts.
tt0207988,Christopher Munch,"Christopher Munch, Alice Elliott Dark",6.0,1h 48min,"A young woman, played by Martha Plimpton learns of her adoption and eventually quits her law firm job in NYC and goes on a journey to find her birth mother - played by Jaqueline Bissett."
