0,1,2,3,4,5
tt0455805,Helen Hunt,"Elinor Lipman, Alice Arlen, Victor Levin",5.9,1h 40min,
tt0452661,Dominic Lees,"Jimmy Gardner, Dominic Lees",5.2,1h 35min,"After his father's death, Adam hitchhikes to London from his hometown in Poland to find his older brother, a former Polish football star, now supplying illegal migrant workers to the booming construction industry in London. To the impressionable young man it seems his brother has everything - wealth, status, women. Adam soon discovers that beneath the surface glamor l... Leer todo"
tt0452644,Michael James Rowland,"Helen Barnes, Michael James Rowland",7.1,1h 45min,Three mismatched blokes are stranded in the Australian desert.
tt0452623,Ben Affleck,"Ben Affleck, Aaron Stockard, Dennis Lehane",7.6,1h 54min,
tt0452631,Tony Ayres,Tony Ayres,7.2,1h 43min,"A man remembers his childhood and his mother, a Chinese night club singer who struggled to survive in Australia with her two children."
tt0453472,Filip Jan Rymsza,Filip Jan Rymsza,7.9,2h 22min,"""Dustclouds"" is an epic fever-dream, chronicling a long night's journey into day. As his wedding carriage rides beneath a starlit night, Getz vows to enjoy the fruits of his labor. Having worked his whole life, he has finally married. Yet as he lies in his bride's embrace, Getz already starts to question his happiness. Deep within, he yearns for ""the perfect,"" which p... Leer todo"
tt0455782,Richard Shepard,"Richard Shepard, Scott Anderson",6.8,1h 41min,
tt0455915,Brad Gann,Brad Gann,6.9,1h 35min,A teenage boy longs to win the attention of his emotionally distant father.
tt0453548,David Gordon Green,"David Gordon Green, Stewart O'Nan",6.8,1h 47min,"A drama that interweaves the life of a teenager, with his old baby sitter, her estranged husband, and their daughter."
tt0456340,Julio Medem,Julio Medem,6.3,1h 58min,"A countdown, 10, 9, 8, 7... until 0, like in hypnosis, through which Ana proves that she does not live alone."
tt0454065,Esteban Sapir,Esteban Sapir,7.3,1h 39min,
tt0456521,Alexis Durand-Brault,"Martin Girard, Pierre Szalowski",6.1,1h 25min,"As he navigates through porn sites without the knowledge of his wife, Germain comes across a video of his only daughter announcing her impending live performance. The political advisor of Quebec, who previously believed their loved Nathalie immersed in law school in Montreal, went illico in the city to prevent the irreparable. But the girl is not found, and Germain do... Leer todo"
tt0454517,Morten Nørgaard,Morten Nørgaard,5.6,1h 50min,"Thomas, Dennis, Mads, Søs and Kirsten have all been friends through many years in spite of their differences. In common for them all is the big step they need to overcome to enter adulthood."
tt0457286,Juwan Chung,"Felix Chan, Juwan Chung",5.4,1h 40min,"A tragic tale of an Asian youth's gang life in South East Los Angeles, set during the mid 80's to the early 90s."
tt0457474,Brinton Bryan,"Brinton Bryan, Christopher S. Bryson",7.4,11min,"A dramatic piece about a dysfunctional couple who in the midst of a major argument, make decisions that will change their lives forever."
tt0458050,Ameer Sultan,"Gautam Siddharth, Ameer Sultan",8.2,2h 42min,
tt0458500,Ray Loriga,Ray Loriga,4.7,1h 37min,
tt0459605,Vidhu Vinod Chopra,"Vidhu Vinod Chopra, Abhijat Joshi, Swanand Kirkire",6.0,1h 45min,"As the kingdom of Devigarh comes apart at the seams, an aging bodyguard attempts to protect the Royal Family, as well as keep its darkest secrets from ever coming to light."
tt0459759,Anton Megerdichev,"Aleksey Sidorov, Alexander Dorbinyan",5.8,2h 15min,"A young Russian boxer makes a comeback after going against all odds. When he accidentally kills his opponent in the ring, the son of a powerful mafia kingpin, he must fight for his own life."
tt0459652,Aditya Raj Kapoor,Aditya Raj Kapoor,4.5,1h 44min,"Set in Birmingham, it is the story of a girl and her two friends who start a multi-cultural-ethnic band. Against their parents wishes they put together spirit and energy to express themselves."
tt0459293,Feroz Abbas Khan,"Feroz Abbas Khan, Chandulal Dalal, Neelamben Parikh",7.3,2h 16min,The account of troubled relationship between Mahatma Gandhi and his eldest son.
tt0459913,Peeter Simm,"Aleksandr Borodyanskiy, Asta Ots, Mati Põldre",6.5,1h 45min,A movie about the life of legendary Estonian singer Georg Ots.
tt0459102,Ulrich Seidl,"Veronika Franz, Ulrich Seidl",7.0,2h 21min,"A nurse from Ukraine searches for a better life in Central Europe, while an unemployed security guard from Austria heads East for the same reason."
tt0460873,John Irvin,"Peter Barnes, Fabio Carpi",6.0,1h 42min,"Together in Rome to shoot a film, a German actress (McCormack) and an English actor (Pryce) contend with forces that complicate their romance as well as the production itself."
tt0460808,Lamberto Bava,"Lamberto Bava, Silvia Ranfagni",4.4,1h 37min,"A widowed newlywed stays on her deceased husband's South African farm, then bears a child who seems to be possessed by the dead man."
tt0460745,Marcos Siega,Daniel Taplitz,6.6,1h 27min,
tt0462302,"Mary Mc, Guckian",,4.8,1h 33min,"An eclectic group of people drawn from all walks of life find themselves under one roof for twenty-eight days with one thing in common, addiction."
tt0462023,Richard Roxburgh,"Nick Drake, Raimond Gaita",6.6,1h 44min,"It tells the story of Romulus, his beautiful wife, Christina, and their struggle in the face of great adversity to bring up their son, Raimond. It is a story of impossible love that ultimately celebrates the unbreakable bond between father and son."
tt0462611,U. Wolfgang Wagenknecht,"Steve Straka, U. Wolfgang Wagenknecht",3.3,1h 21min,"Set in the world of X-treme snowboarding ""White Air"" tells the story of Alex Crow, ('Riley Smith' ), a once-promising snowboarder who has lost his edge. To make ends meet he is working in Steve's local garage (Tom Sizemore) to help support himself. Though able to fly sky high, Alex's preoccupation with his family's problems have left him in a rut, estranged from his g... Leer todo"
tt0463536,Shelli Ryan,Shelli Ryan,5.3,1h 33min,Jake's Closet takes you back through childhood in a suspenseful and deeply moving story that dives deep into the mind of a little boy under the stress of a fractured family.
tt0463027,Talia Lugacy,"Brian Priest, Talia Lugacy",4.7,1h 44min,A college co-ed is brutally raped and struggles alone to rebuild her life.
tt0462155,Troy Romeo,Troy Romeo,6.2,2007,"A man engages in a relationship with a beautiful woman, who at one time he only had the courage to admire from afar. Aloof during the day, but affectionate at night, he soon discovers that the relationship of his dreams, never even existed."
tt0462283,Anthony Stagliano,Anthony Stagliano,6.5,1h 14min,"Arthur Dichter thinks he is dying of insomnia, but the reality is much more frightening. In this surreal puzzle film, Dichter turns from his wife to a private journal to record his deepest fears. Anna knows her husband lives in a waking nightmare where delusions and reality blend, but is powerless to help him. As Arthur's disease gives way to despair, loneliness, and ... Leer todo"
tt0462951,Miguel Miño,"Lito Espinosa, Roberto Montini",6.7,1h 44min,Dirección
tt0462059,Liam O Mochain,Liam O Mochain,4.9,1h 20min,Set in and around the male and female toilets of a Dublin jazz bar. A drama concerning the trials and tribulations of two lowly paid toilet attendants and the people they serve.
tt0462601,Matthew Allen,Matthew Allen,5.6,1h 35min,"The successful life coach Erik Naybor seemingly has everything, but his success covers a dark history, and when his difficult nephew shoots his brother, the challenges starts unfolding."
tt0462298,"Brian Cavallaro, Sal Mazzotta","Sal Mazzotta, Leo Rossi, Chad Stansbury",3.2,1h 30min,"Somewhere, between the boundaries of life and death, lays the darkest places in the human heart. In these dimly lit recesses crouch fears older than mankind itself. Yet only by visiting this netherworld from time to time can we hope to unearth what lurks just beyond the grasp of our imaginations. The Unknown Trilogy dares to navigate these shadowy passages in three ch... Leer todo"
tt0462540,Kent Faulcon,Kent Faulcon,5.6,1h 41min,"When a small town teacher mistakes the hit-man hired to kill her for her long lost brother, a tangled web of family secrets, deadly deception and forbidden love is spun that could destroy them all."
tt0462400,Brian Lawrence,Vince Orlando,7.4,1h 35min,Vince and Amy. Homecoming King and Queen. Captain of the football team. Captain of the cheerleading squad. Life at home in their working class neighborhood wasn't always perfect; but they were making the best of it. Or so it seemed. Flash forward eight years. Amy is graduating law school and moving forward. Vince is an addicted dope dealer on a downward spiral to obli... Leer todo
tt0465375,Eric Amadio,Eric Amadio,5.5,1h 17min,
tt0465737,Marco Risi,"Leonardo Bechini, Manuel Ríos San Martín, Manuel Valdivia",5.6,1h 50min,
tt0465461,Francesca Joseph,Francesca Joseph,5.9,1h 50min,"A comic drama set on a Mediterranean island, where a motley collection of characters is seeking musical redemption."
tt0465538,Tony Gilroy,Tony Gilroy,7.2,1h 59min,
tt0464141,J.A. Bayona,Sergio G. Sánchez,7.4,1h 45min,
tt0463998,"Richard La, Gravenese","Richard La, Gravenese, Freedom Writers, Erin Gruwell",7.6,2h 3min,
tt0465436,Rod Hardy,"Ronald Kinnoch, Michael Noonan, Marc Rosenberg",6.5,1h 45min,"One summer, four orphans boys who have grown to be the closest of friends find themselves competing for the attention of the same family."
tt0466445,Markus Widegren,Fred Anderson,6.6,1h 22min,"""Extraneous"" - It has been funeral. The elderly couple, Emma and David, pamper their deceased friend. After the funeral, they invite the guests for a drink and a little nostalgic conversation about what has been. When the guest are getting ready to leave, two men remain."
tt0466456,Alexander Hahn,"Alexander Hahn, Alexander Mahler, Norman Hudis",5.9,1h 34min,"A comedy that follows a group of people immersed in Latvia's summer solstice celebration, the shortest night of the year."
tt0467959,Antón Reixa,"Xosé Morais, Carlos Portela, Antón Reixa",5.4,1h 52min,"Following the itinerary of a light that keeps getting misplaced by its successive owners in different parts of the world, ""a story of stories"" is built. The common denominator of all of them are the relationships and the appearances of surprising characters bearing unusual stories."
tt0467406,Jason Reitman,Diablo Cody,7.4,1h 36min,
tt0467442,Martin Menzel,"Henner Kotte, Martin Menzel",6.1,30min,Dirección
tt0466816,David Mackenzie,"Peter Jinks, David Mackenzie, Ed Whitmore",6.9,1h 35min,
tt0467811,Pablo García Pérez de Lara,Pablo García Pérez de Lara,6.5,1h 27min,"A trip. A cardboard camera and an unfinished love story. In his obsession to catch time, love and beauty, Victor never got to finish his project."
tt0466839,Amy Heckerling,Amy Heckerling,6.0,1h 37min,
tt0468536,Darrell Roodt,"Darrell Roodt, Beau Bauman, Jeff Wadlow",4.7,1h 32min,An American family on holiday in Africa becomes lost in a game reserve and stalked by lions.
tt0468534,Jordan Alan,"Joshua Jashinski, Jordan Alan",7.1,2007,"A group of people who repressed the grisly memories of what happened after a childhood swim to a pipeline, now find that they simply can't forget the past."
tt0471005,Rusty Gorman,Rusty Gorman,5.9,1h 44min,
tt0471725,Tomás Vorel,"Tomas Houska, Pavel Nosek, Tomás Vorel",6.2,1h 45min,"A comedy about students, teachers, parents and graffiti."
tt0469184,"Kern Konwiser, David Ren",David Ren,6.6,1h 46min,"An Asian-American actor, living in Los Angeles, is forced to reconsider his roots as well as the possibilities afforded him by his present situation after suddenly inheriting his grandmother's home in Shanghai."
tt0468965,Ryan Eslinger,Ryan Eslinger,5.0,1h 26min,"The intertwining lives of three men reveal that each deal with his problems in different, self-destructive ways"
tt0469623,Susanne Bier,Allan Loeb,7.1,1h 58min,
tt0469976,Mark Brokaw,"Doug Atchison, Rebecca Gilman",4.4,1h 26min,"A hate crime on the campus of a New England college puts the school's dean in a position where she has to examine her own feelings about race and prejudice, while maintaining her administration's politically correct policies."
tt0469748,"Rossana Foglia, Rubens Rewald","Rossana Foglia, Rubens Rewald",6.2,1h 30min,A body. No clues. No suspects.
tt0470087,Alexander Pickl,"Rene Belmonte, Nikolai Müllerschön",5.2,1h 37min,"The football talent Thiago lives in Rio De Janeiros slum quarters, where drug lords also live, and freak accidental death is just around the corner. The trouble starts when Thiago falls in love with the sister of a criminal."
tt0469966,Billy Samoa Saleebey,"John Paul Cooney, Billy Samoa Saleebey, Cody Parrish Thompson",5.4,1h 30min,"A med student, a teenage runaway, a lawyer, a drag queen, a high school basketball player, a drug dealer, and a teacher all cross paths in the Ecstasy-riddled L.A. underground party scene. Rolling is a turbulent journey that takes a tough yet entertaining look at this unique drug phenomenon. With the pace and style of a documentary, Rolling captures the essence of Ecs... Leer todo"
tt0470761,Isaac Webb,Isaac Webb,4.7,1h 35min,"A pregnant couple buys a mansion and moves out of NYC. Strange things start happening to the C-sectioned, anxious, new mom."
tt0469876,James Chean,William T. Blake,6.9,2007,"Pain, not just war, makes strange bedfellows. In bed, APRIL SANCHEZ and JENNA BRYANT hatch a plan to turn the plot of Hitchcock's ""Strangers on a Train"" into reality. The two women, who met by accident in a bar, quickly became secret lovers, and shared not only their bodies, but their innermost anger and sorrow. Now, they will each kill the others' ""spouse""; and since... Leer todo"
tt0469151,Matthew Nourse,Matthew Nourse,4.9,1h 28min,"In the wake of a sudden loss, Eddy unexpectedly skips town leaving his friends to mourn for him. A vagabond musician, Eddy runs until there is nowhere to run but home."
tt0470372,Federico Hidalgo,"Federico Hidalgo, Paulina Robles",5.1,1h 27min,"Teresa, an alluring Mexican woman, comes to Montreal in search of her husband who had abandoned her in Mexico. In Montreal she meets Fenton, a young man who falls in love with her and convinces her to let him help her find her husband. They criss-cross Montreal in their pursuit, persuading a string of comical characters to reveal clues that will lead them to the waywa... Leer todo"
tt0472179,Peter Langham,Peter Langham,,,"Richard Stander's lonely life as a mid-level civil servant takes an unexpected turn when he meets a sweet illegal immigrant at his laundromat. While trying to help her and her children escape an abusive home and navigate the system, he steadily becomes entangled in their lives and frustrated by a broken bureaucracy."
tt0473360,Jaume Collet-Serra,"Mike Jefferies, Adrian Butchart, Terry Loane",5.8,1h 55min,
tt0469494,Paul Thomas Anderson,"Paul Thomas Anderson, Upton Sinclair",8.2,2h 38min,
tt0471037,Jon Artigo,Georgia Menides,3.8,1h 29min,"The summer of their senior year, ten best friends rent a beach house for one last week before separating for college. A tragic accident in the ocean changes and tests their friendship. In this dark teen drama, everything can change in an instant. ""Still Green"" follows each character through the three days in the house before and after the accident. The plot unfolds as... Leer todo"
tt0472102,Tina Murgas,Tina Murgas,5.3,1h 25min,Dirección
tt0472046,Lanre Olabisi,"La, Chanda Alexander, Lanre Olabisi",5.9,1h 21min,"The party to celebrate Tunde Ibirinde's graduation is the backdrop for a far more momentous occasion: the return of estranged father Dipo, after over a decade of absence. Each family member must face their feelings before they face Dipo."
tt0471359,Aigars Grauba,"Lisa Eichhorn, Andrejs Ekis, Aigars Grauba",6.6,1h 58min,"The First World War is over. Martins, after many years spent in war abroad, returns to his bride Elza in Latvia. He does not realize that the decisive battle for the heart of Elza and for the newly founded Latvian state is yet to come."
tt0472096,Andrew Shea,John Rafter Lee,4.7,1h 24min,An armored car guard's elaborate plan for revenge is threatened by his relationship with an old friend -- a brilliant and unpredictable television preacher.
tt0473229,Joe Camareno,Joe Camareno,,,Dirección
tt0472477,Miel Van Hoogenbemt,"Pierre De Clercq, Jean-Claude Van Rijckeghem",6.4,1h 47min,"Leopold is a widower School Director. His housekeeper announces him on the first day of his retirement, that she will be leaving to her homeland, Romania, in order to be with her daughter who just gave birth to her grandson. Leopold thinks it's time to find a suitable wife, and his friend and neighbour Julian, register him in on an internet date-site. Leopold has an e... Leer todo"
tt0472071,Gillian Armstrong,"Tony Grisoni, Brian Ward",5.8,1h 37min,"On a tour of Britain in 1926, Harry Houdini (Guy Pearce) enters into a passionate affair with a psychic out to con him."
tt0470737,Robert Davi,"James Andronica, Robert Davi",5.9,1h 36min,"The Dukes, a Doo Wop group, were on top of the world at 17, and struggle for survival in 2008. Their manager is desperately trying to get them work but is met with failure at every turn. Finally pushed to the extreme, they pull a heist only a fool would attempt, which leaves them even more desperate. When all seems lost, they find themselves. Underneath the laughter, ... Leer todo"
tt0469913,James Franco,"Merriwether Williams, James Franco",5.9,1h 19min,
tt0472062,Mike Nichols,"Aaron Sorkin, George Crile",7.0,1h 42min,
tt0470865,Okacha Touita,"Michel Alexandre, Nadia Char, Yasmina Khadra",5.1,1h 56min,"In the civil war that tears apart Algeria in the 1990s, police chief Brahim Llob hunts down Islamists extremists on a daily basis. Having become the favorite target for them, it is with fear that he goes every morning to his office at the Central Commissariat of Algiers. Annoying for the power in place, preparing to publish a whistle-blower book, Morituri, Llob is obl... Leer todo"
tt0472562,"Jennifer Capraru, Roger Spottiswoode","Judith Rascoe, Michael Donovan, Roméo Dallaire",7.6,1h 52min,"The story of General Romeo Dallaire's frustrated efforts to stop the madness of the Rwandan Genocide, despite the complete indifference of his superiors."
tt0472196,Joy Dietrich,Joy Dietrich,8.0,2007,"Estranged from her family due to a childhood indiscretion with her white brother, a young Korean adoptee seeks to regain a sense of home by exploring ties with the East Asian Americans she meets in her new apartment building, until her brother shows up at the door, stirring long lost feelings that she has tried to bury."
tt0473700,Christopher Cain,"Christopher Cain, Carole Whang Schutter",5.8,1h 51min,A love story set during a tense encounter between a wagon train of settlers and a renegade Mormon group.
tt0473464,"Nicholas Di, Bella","Nicholas Di, Bella, Paul Root",5.4,1h 29min,A seventeen-year-old photographer gets caught up in murder when he breaks his own rules and falls in love with one of his teenage models.
tt0473697,Andrés Baiz,"Andrés Baiz, Mario Mendoza",7.2,1h 35min,"Based on the Mario Mendoza's book and inspired by true events, tells three interconnected stories happening in the eve of the infamous Pozzetto Massacre."
tt0475278,"Ben Reding, Dominik Reding","Ben Reding, Dominik Reding",5.9,1h 47min,"Almost casually, the young concrete worker Bastian kills a tramp. The police believe it was an accident and so the murder remains undiscovered for the time being."
tt0475268,Eva Aridjis Fuentes,Eva Aridjis Fuentes,7.1,1h 50min,"Lawrence (played by Frank Wood), a photographer living on his own in New Jersey, rekindles a relationship with his old flame Caroline (played by Paige Turco) shortly before she dies in an accident. Her 16 year-old son Johnny (played by Ryan Donowho) has nowhere to go and Lawrence takes him in. Lawrence tries hard to be a father to Johnny but Johnny repeatedly rejects ... Leer todo"
tt0475244,Mark Norfolk,Mark Norfolk,6.6,1h 36min,"Julius Beauregard has lost his job, his wife and his only child. But just as he decides to end it all he meets an angel and takes her on a journey through the entrails of his own mind."
tt0473308,Adrienne Shelly,Adrienne Shelly,7.0,1h 48min,
tt0473356,Andrew Lau,"Craig Mitchell, Hans Bauer",5.7,1h 45min,
tt0473351,Matthew Scott Harris,Matthew Scott Harris,6.1,1h 39min,God gives the owner of a small neighborhood hardware store in Chicago the task of altering his customers' lives by the dimension of three inches - in any manner they desire.
tt0474979,Marcelo Schapces,"Julio Cardoso, Pablo Fidalgo, Paula Romero Levit",6.6,1h 50min,Dirección
tt0475286,Michael Mayer,"Michael Mayer, D. Cory Turner",6.4,1h 29min,Four best friends plot to rob a bank during their high school graduation ceremony in order to help out one of the teen's sick relatives.
tt0475243,Gary Walkow,"Gary Walkow, Alain Silver",5.5,1h 19min,"Having been kicked out of his house by his wife, writer Richard McMurray crashes on the couch of two sexy co-eds where he just might find the inspiration to complete his second novel."
tt0475355,Sunu Gonera,"Kevin Michael Smith, Michael Gozzard, J. Mills Goodloe",6.3,1h 49min,The determined Jim Ellis starts a swim team for troubled teens at the Philadelphia Department of Recreation.
tt0475255,Mark Freiburger,"Travis Beacham, Mark Freiburger, Christopher J. Waild",5.6,1h 28min,A mysterious drifter lures two boys into uncovering the secrets of a sleepy southern town.
tt0475567,David Serrano,"David Serrano, Alberto San Juan",4.3,1h 52min,During the Spanish transition to democracy a newcomer director is trying to make a movie dealing with censorship troubles and the erotic trends that cinema industry imposes.
tt0475431,W. Scott Peake,"Geoff Nicholson, W. Scott Peake, Gina Viola",3.4,1h 34min,"In this outlandish black comedy, mild-mannered Eric takes his wife and children on what he believes will be a final happy holiday before his kids leave the nest, but instead he is is thrust into a world of sexual decadence, headless corpses, sadistic police officers, and one wise old man."
tt0476007,Miles Montalbano,Miles Montalbano,5.4,1h 30min,"A portrait of three restless young urbanites searching for meaning in love, sex, drugs, and political rebellion."
tt0475984,Harmony Korine,"Harmony Korine, Avi Korine",6.4,1h 52min,
tt0476847,Hansal Mehta,Hansal Mehta,3.7,1h 53min,"After losing his love to the son of a gangster, a loyal gang-member must try and protect his family."
tt0476964,Neil Jordan,"Roderick Taylor, Bruce A. Taylor, Cynthia Mort",6.7,2h 2min,
tt0476461,Daniel Espinosa,Daniel Dencik,6.0,1h 30min,"Shmuli is alone with his 5 years old son and lives with his parents. He works as security guard to make money to fulfill his dream of moving to USA. He falls in love with the young and beautiful Amina, but their love is troubled as he is Jewish and she is from Pakistan."
tt0476762,Guddu Dhanoa,Guddu Dhanoa,4.1,2h 8min,A docile man gets enraged when a politician's son throws acid on her face and later kills the miscreant. He is then hunted by the police and politicians who wants him dead.
tt0477348,"Ethan Coen, Joel Coen","Joel Coen, Ethan Coen, Cormac Mc, Carthy",8.2,2h 2min,
tt0477340,Pavel Ruminov,Pavel Ruminov,4.0,2h 3min,"In present-day Moscow ghosts of three little girls killed by their insane mother randomly pick a person to watch over for a three days. If during this ""probation period"" person's moral standards appear not to be high enough The Daughters then kill him using telekinesis."
tt0477071,Mennan Yapo,Bill Kelly,5.9,1h 36min,
tt0477078,Jeffrey Blitz,Jeffrey Blitz,6.5,1h 41min,"Looking for answers to life's big questions, a stuttering boy joins his high school debate team."
tt0478126,Dan Gildark,"Grant Cogswell, Dan Gildark, H.P. Lovecraft",4.6,1h 40min,"A Seattle history professor, drawn back to his estranged family on the Oregon coast to execute his late mother's estate, is reaquainted with his best friend from childhood, with whom he has a long-awaited tryst. Caught in an accelerating series of events, he discovers aspects of his father's New Age cult which take on a dangerous and apocalyptic significance."
tt0478259,Dominic Scott Kay,"Dominic Scott Kay, Ron Krauss",7.6,2007,"Based on a true story by Dominic Scott Kay, ""Saving Angelo"" is the heartwarming story of a boy who discovers an abandoned dog left for dead on the side of the road who he ultimately brings back to life. The boy's selfless acts continue as he secures a home for the dog in the local firehouse."
tt0478813,Srdan Golubovic,"Srdan Golubovic, Melina Pota Koljevic, Srdjan Koljevic",7.9,1h 46min,"A couple finds out their son urgently needs an expensive heart surgery. While struggling to find the money, the father is approached by a mysterious man proposing a sinister deal."
tt0479289,Martin Hynes,Martin Hynes,6.5,1h 33min,"When his mother dies, a teenager takes a road-trip in a stolen car to find his long-lost brother. Along the way he discovers a profound connection with the car-owner and with himself as well."
tt0478705,Thomas Gilou,"Jean Cosmos, Thomas Gilou, Messaoud Hattau",6.5,2h 4min,"Set in France during the struggle for Algerian independence, Messaoud's mother is terminally ill and his father, needing to work long hours in the factory, can't look after him, so decides to put him and his older brother Abdel in foster care. Sent to the countryside, Abdel has to work on a farm, but Messaoud is taken in by a childless woman, who conceals his Arab ori... Leer todo"
tt0478134,Paul Haggis,"Paul Haggis, Mark Boal",7.2,2h 1min,
tt0478365,Anders Rønnow Klarlund,"Rasmus Botoft, Anders Rønnow Klarlund",5.9,1h 34min,"A satirical drama revealing the consequences of the Danish government's ""New Copenhagen Criteria"", a new policy aiming at securing the nation's survival. Citizens who fail to meet the criteria - those who have received more from society than what they have contributed - are eliminated."
tt0479221,Félix Viscarret,"Fernando Aramburu, Félix Viscarret",6.4,1h 48min,
tt0479140,Philippe Caland,Philippe Caland,4.9,1h 27min,"Fashion designer Amer Atrash, perpetually on the verge of success, is undergoing a personal crisis in both his marriage and his business. Attributing his misfortune to bad karma from a wrongdoing committed fifteen years prior, he sets out to correct his mistake, and in doing so, experiences a spiritual awakening."
tt0478273,Ernst Gossner,"Ernst Gossner, Richard Marcus",5.5,1h 26min,"""South of Pico"" is an emotionally charged drama in which four strangers witness an unimaginable tragedy and are catapulted into the defining moment of their lives. Set present day in Los Angeles, a chauffeur, a waitress, a doctor and a young boy each deal with life's daily challenges, only to find themselves at the scene of an accident the moment it happens. Riding on... Leer todo"
tt0479751,S. Shankar,"Swanand Kirkire, S. Shankar, Sujatha",7.5,3h 8min,A software engineer comes to India in order to serve the nation and invest in its welfare. A few corrupt officials and politicians try to stop him while he tries to do good for the poor.
tt0479528,"Greg Mc, Lean","Greg Mc, Lean",6.2,1h 39min,
tt0480011,Dan Reed,Dan Reed,5.5,1h 20min,"After surviving a gang rape and mugging, a middle aged businesswoman and her 23 year old boyfriend plot to murder their attackers, but find themselves conflicted about carrying out their plans."
tt0479074,Paul Auster,Paul Auster,5.0,1h 34min,"Internationally acclaimed novelist Paul Auster (""New York Trilogy"", ""The Book of Illusions"", ""Man in the Dark"") explores the art of writing in the darkly comical THE INNER LIFE OF MARTIN FROST. Having completed his fourth novel, Martin Frost accepts the invitation of friends to spend a few weeks in their vacant country house. On his first morning there, he awakes to f... Leer todo"
tt0479936,Robert P. Olsson,"Björn-Erik Karlsson, H.P. Lovecraft, Robert P. Olsson",5.1,2007,"Tore Forsman is an old man, most people would call strange or even mad. He lives in an old house on the country side. All his life he has kept something locked and sealed under his house. When he suddenly dies a relative, Adam, makes a trip to late Tores cabin. Adam has two friends with him, Björn and Jens. The spirit of Tore is somewhere to be found and that's a good... Leer todo"
tt0480249,Francis Lawrence,"Mark Protosevich, Akiva Goldsman, Richard Matheson",7.2,1h 41min,
tt0479495,Joseph Mazzello,Joseph Mazzello,7.4,28min,Three siblings struggle to maintain control of their lives after the unexpected death of their parents thrusts them into an uncertain world of adulthood.
tt0480556,Simón Bross,"Ernesto Anaya, Simón Bross",6.7,1h 43min,"Intertwining stories of abuse, adultery, and anorexia center around a Mexico City family with an obsessed mother."
tt0481320,Ernesto Contreras,Carlos Contreras,6.9,1h 38min,
tt0480242,Peter Hedges,"Pierce Gardner, Peter Hedges",6.8,1h 38min,
tt0481519,Amir Mann,Amir Mann,4.9,1h 35min,"John Reilly wakes up in an African Hospital with only fragments of his memory in tact. An officer of the local regime, Mugambe, accuses him of being an American spy."
tt0480269,Steve Buscemi,"David Schechter, Theo van Gogh, Theodor Holman",6.8,1h 24min,"After falling out with his editor, a fading political journalist is forced to interview America's most popular soap actress."
tt0480268,Stanley Tucci,"Theo van Gogh, Tom Erisman, Renée Fokker",5.6,1h 20min,"Affected by tragedy, a married couple decide to role play a blind date."
tt0480751,Daryush Shokof,"Sam T. Fard, Daryush Shokof, Jack Taylor",7.0,1h 25min,An old man Jacuzzi and his Lolita beauty Jessica are so long and deeply in love that the pressure of it pushes them to blind perspectives where they decide to get it all over with on this very day. They are fed up with the God and the world and the other orders he has set on Earth for human beings to go through. They reject the idea that they have to die once their ti... Leer todo
tt0479880,Ivan Nichev,"Steven Cornwall, Menahem Golan",3.7,1h 42min,"Turkish and Neo Nazi gangs battle over territory and drug trafficking in Berlin, while a serial killer is on the loose. This action thriller brings several cultures together wanting to dispose of evil and stop the violence."
tt0481278,Giuseppe Ferrara,"Giuseppe Ferrara, Daniele Aliprandi",5.8,1h 42min,"The story of trade unionist Guido Rossa, killed in 1979 by Riccardo Dura, a member of the Red Brigades."
tt0480990,Fabrizio Cattani,"Fabrizio Cattani, Chiara Laudani, Pascal Zullino",6.9,1h 29min,A pregnant woman tries to escape from the criminal who owns her and finds shelter from a diviner who lives in solitude.
tt0481797,Francis Ford Coppola,"Mircea Eliade, Francis Ford Coppola",6.1,2h 4min,
tt0480053,Daniel Krige,Daniel Krige,5.8,1h 30min,"Pete & Jerry are cousins living in Sydney's Western Suburbs, where life consists of drinking, getting stoned, getting in fights and hanging out. But things change forever when Pete and Jerry both fall in love with the same girl."
tt0480943,Nick Peterson,Nick Peterson,6.8,1h 14min,
tt0481141,Scott Hicks,"Carol Fuchs, Sandra Nettelbeck",6.3,1h 44min,
tt0480821,Damian Lee,"Damian Lee, Daniel Matmor",5.1,1h 35min,Redemption and damnation share a bed of hope in a love story between a suicidal psychiatrist and a drug addicted homicidal cop. How far can one fall ... how bad can one become ... and still find forgiveness?
tt0481583,Andrew C. Erin,"Andrew C. Erin, Peter Ferland, Olson Huff",6.0,1h 42min,"In order for a big-city doctor to get the job of a lifetime, he must spend his summer in Dunn's Rock, North Carolina. Arriving with his 10-year old son, he discovers what is most important and learns to enjoy the simple things in life."
tt0483171,Rodolfo Weisskirch,"Stephen King, Rodolfo Weisskirch",5.4,2007,"Saturday morning as Harvey recounts a horrific nightmare in which he learned from a phone call that one of their daughters had been killed. Janet realizes that many of the details of Harvey's dream are in fact quite true, the phone rings"
tt0483093,Pál Sándor,"Pál Sándor, Zsuzsa Tóth",4.9,1h 44min,Dirección
tt0482901,"César Charlone, Enrique Fernández","César Charlone, Enrique Fernández",7.2,1h 30min,A small South American village is in a flurry over the Pope's 1988 visit.
tt0482358,Jacob Thuesen,Lars von Trier,6.2,1h 31min,Erik wants to make films. He starts 1979 at the Danish Film School. The many written and unwritten rules give him difficulty fitting in.
