0,1,2,3,4,5
tt0164545,"After his wife is killed researching a deadly virus, a doctor, out of anger and guilt, infects himself with the virus and threatens the world.","3,7/10",1h 29min,['William R. Greenblatt'],['Andrew Stein']
tt0166013,"Irish crime-investigating reporter Sinead Hamilton invades the Irish underworld and attempts to expose the illegitimate activities that she has found. Hampered by the system, a police consort is ineffectual at aiding her despite trying to step outside of the normal bounds. Her husband, who hates her activities and the danger she places herself in, grudgingly admires h... Leer todo","6,4/10",1h 47min,[],[]
tt0167183,Grace and her roommate Casey don't get along. Grace is in a happy relationship with Charlie and they are planning to get married soon and that frustrated Casey because she thinks Grace just has everything. As the time goes by their relationships will get more complicated and nothing will be as it seemed...,"4,8/10",1h 41min,['Irene Turner'],['Amanda L. Beall']
tt0168629,"Una joven del este de Europa se va a Estados Unidos con su hijo pequeño, con la idea de que será como una película de Hollywood.","7,9/10",2h 20min,[],[]
tt0167203,"Un hombre y una mujer empiezan una relación después de sufrir un accidente de automóvil juntos. Se enamoran, se casan y se trasladan desde Venecia a Kenia, soñando con una vida idílica, pero África les mostrará su lado más salvaje.","5,5/10",1h 54min,[],[]
tt0169324,Un hombre rico sospecha de su joven esposa y contrata a un detective privado a tiempo para frustrar sus planes de matarlo.,"5,6/10",1h 35min,[],[]
tt0169122,"Cuando Michael y Lisa viajan a la India para restaurar una escultura erótica, enseguida conocen el Kama Sutra y se inician en las técnicas de seducción. Pero cuando los deseos prohibidos se revelan, los votos pueden romperse.","3,5/10",1h 35min,['Jag Mundhra'],"['Thomas A. Fucci', 'Randor Guy']"
tt0168504,A Chicago cop quits the force and finds himself threatened by the Mafia.,"5,6/10",1h 41min,[],[]
tt0171433,"Un sacerdote y un rabino, se enamoran de la misma mujer que conocieron en su juventud. La posición religiosa de ambos hombres les niega el romance.","6,4/10",2h 8min,[],[]
tt0170452,"A young boy sets out to find his mother. After setting up camp in Central Park, he encounters a group of people even needier than himself.","5,1/10",1h 49min,[],[]
tt0172495,Un exgeneral romano se propone vengarse del emperador corrupto que asesinó a su familia y lo envió a la esclavitud.,"8,5/10",2h 35min,[],[]
tt0171580,La obsesión postraumática de una viuda con una estrella de telenovela.,"6,3/10",1h 50min,[],[]
tt0172699,"Sarah and Ryan were a great couple. They had their fun together, but the man's fear of commitment pushed the woman away. Yet the situation between them isn't over because Sarah is pregnant and she's trying to find ways to hide this news from Ryan and everyone else - except her best friend, who probably won't be of much help in this matter.","4,6/10",1h 30min,['Tracy Alexson'],['Tracy Alexson']
tt0174480,"Un playboy maduro se enamora de una joven dulce, pero con una enfermedad terminal.","5,6/10",1h 43min,[],[]
tt0176783,"Tres estudiantes universitarios basan su proyecto de clase en chismes y la rapidez con la que se propagan, lo que pronto se sale de control.","5,9/10",1h 30min,[],[]
tt0177971,Una tormenta inusualmente intensa atrapa a unos pescadores comerciales y los pone en peligro mortal.,"6,5/10",2h 10min,[],[]
tt0179137,A lonely man becomes increasingly obsessed with the beautiful teenager he used to help care for his grandmother.,"7,1/10",2h 20min,['Silvio Caiozzi'],"['Silvio Caiozzi', 'José Donoso']"
tt0178050,"A comedy that takes place over twenty-four hours on the Sunset Strip, in 1972.","5,6/10",1h 30min,[],[]
tt0179861,At the the Killington ski resort something has gone awry. Evil terrorists led by the sinister Greig have taken the resort hostage with a stolen nuclear device. It's up to Ski Patrol bum Matt Foster to save the day... and his fiancé.,"3,6/10",1h 30min,[],[]
tt0180093,Las utopías inducidas por las drogas de cuatro personas de Coney Island se vuelven añicos cuando su adicción les domina.,"8,3/10",1h 42min,[],[]
tt0179653,"In Queens, NY, aka ""Little Athens,"" a blue-collar Greek-American family struggle to hold on to the American Dream. Follow the journey of 28-year-old Alex and his desire to escape his urban hometown to pursue an off-beat dream.","7,1/10",1h 43min,['Nick Efteriades'],['Nick Efteriades']
tt0181819,"Mikael turns 50 and celebrates big time, inviting all his friends to a gigantic party. He has a secret he intends to announce during the party.","5,7/10",1h 54min,['Richard Hobert'],['Richard Hobert']
tt0181865,"Un juez conservador es nombrado por el presidente para encabezar la creciente guerra de Estados Unidos contra las drogas, pero descubre que su hija adolescente es una adicta al crack.","7,6/10",2h 27min,[],[]
