0,1
tt0182014,84%
tt0181796,62%
tt0181912,52%
tt0182000,52%
tt0184384,52%
tt0184791,65%
tt0186202,36%
tt0187862,36%
tt0186895,70%
tt0188024,58%
tt0188378,21%
tt0189541,70%
tt0191177,29%
tt0192237,29%
tt0192023,60%
tt0193365,58%
tt0193560,58%
tt0196068,20%
tt0194704,96%
tt0196320,00%
tt0196069,00%
tt0197862,00%
tt0200483,00%
tt0199481,16%
tt0200027,49%
tt0200191,62%
tt0200422,28%
tt0202470,28%
tt0201020,28%
tt0201485,13%
tt0201694,50%
tt0201479,12%
tt0203975,12%
tt0203078,12%
tt0203009,12%
tt0203289,38%
tt0202294,38%
tt0204619,38%
tt0204700,38%
tt0205738,38%
tt0206275,38%
tt0207198,38%
tt0206963,53%
tt0207051,59%
tt0206211,/10
tt0208167,/10
tt0206367,14%
tt0206113,31%
tt0207585,73%
tt0207988,73%
tt0208899,40%
tt0180734,41%
tt0179435,45%
tt0179344,70%
tt0180894,84%
tt0182014,84%
tt0181796,62%
tt0181912,52%
tt0182000,45%
tt0184384,45%
tt0184791,65%
tt0186202,36%
tt0187862,36%
tt0186895,70%
tt0188024,58%
tt0188378,21%
tt0189541,70%
tt0191177,29%
tt0192237,29%
tt0192023,60%
tt0193365,58%
tt0193560, 2%
tt0196068,20%
tt0194704,96%
tt0196320,00%
tt0196069,00%
tt0197862,00%
tt0200483,00%
tt0199481,16%
tt0200027,49%
tt0200191,62%
tt0200422,28%
tt0202470,28%
tt0201020,28%
tt0201485,13%
tt0201694,50%
tt0201479,12%
tt0203975,31%
tt0203078,31%
tt0203009,31%
tt0203289,38%
tt0202294,38%
tt0204619,38%
tt0204700,56%
tt0205738,56%
tt0206275,54%
tt0207198,54%
tt0206963,53%
tt0207051,59%
tt0206211,/10
tt0208167,/10
tt0206367,14%
tt0206113,31%
tt0207585,73%
tt0207988,73%
tt0208899,40%
tt0208990,85%
tt0209941,85%
tt0210939,85%
tt0210930,73%
tt0210362,73%
tt0209253,73%
tt0211279,73%
tt0211318,73%
tt0212827,11%
tt0211465,21%
tt0212910,43%
tt0212298,85%
tt0213205,85%
tt0212271,85%
tt0212495,53%
tt0212720,53%
tt0212380,19%
tt0212985,19%
tt0213149,19%
tt0214106,19%
tt0214265,19%
tt0212725,24%
tt0214520,24%
tt0215516, 0%
tt0214619, 0%
tt0215139,48%
tt0215519,48%
tt0215750,54%
tt0216196,00%
tt0217085,77%
tt0217824,78%
tt0217979,35%
tt0217100,35%
tt0217978,62%
tt0219327,63%
tt0218411,54%
tt0219822,48%
tt0218000,46%
tt0217664,67%
tt0218323,67%
tt0216982,94%
tt0218817,24%
tt0218107,20%
tt0220005,55%
tt0219369,55%
tt0218516,44%
tt0218922,44%
tt0219965,64%
tt0219687,64%
tt0219957,11%
tt0220034,63%
tt0219876,63%
tt0220357,63%
tt0220580,73%
tt0220317,73%
tt0221559,89%
tt0221027,89%
tt0221799,56%
tt0221837,56%
tt0221218,56%
tt0222705,12%
tt0223832,64%
tt0225064,78%
tt0225071,32%
tt0224084,32%
tt0222849,32%
tt0226379,84%
tt0227005,71%
tt0226935,26%
tt0227194,43%
tt0227445,73%
tt0228711,23%
tt0228536,40%
tt0228902,56%
tt0229002,61%
tt0229003, 0%
tt0228766,/10
tt0228977,/10
tt0229211,33%
tt0229021,56%
tt0230025,35%
tt0231782,/10
tt0230838,15%
tt0231001,52%
tt0232015,38%
tt0231514,24%
tt0232548,24%
tt0234041,00%
tt0233841,89%
tt0234266,40%
tt0233509,40%
tt0235110,40%
tt0235796,36%
tt0234374,36%
tt0233481,43%
tt0234354,38%
tt0236157,20%
tt0236640,28%
tt0234829, 8%
tt0236551, 8%
tt0236474,76%
tt0236313,56%
tt0235412,25%
tt0236461,25%
tt0236784,75%
tt0236600,75%
tt0237239,75%
tt0237199,75%
tt0237320,90%
tt0237534,90%
tt0237572,90%
tt0237994,87%
tt0238112,28%
tt0239238,28%
tt0238462,26%
tt0239234,72%
tt0238137,52%
tt0239426,52%
tt0239509,50%
tt0239341,50%
tt0240122,65%
tt0239938,49%
tt0238735,90%
tt0240043,24%
tt0239224,24%
tt0239570,81%
tt0239060,94%
tt0239764,94%
tt0240621,/10
tt0240419,87%
tt0240402,34%
tt0241254,34%
tt0241223,61%
tt0240389,50%
tt0239831,68%
tt0241493,89%
tt0240149,91%
tt0240659,91%
tt0241498,75%
tt0241663,88%
tt0241802,88%
tt0241897,88%
tt0243212,88%
tt0243255,74%
tt0242746,17%
tt0251458,17%
tt0251661,17%
tt0251415,87%
tt0251734,87%
tt0251447,83%
tt0251636,83%
tt0248770,17%
tt0250323,82%
tt0250636,82%
tt0251121,82%
tt0253126,20%
tt0250617,41%
tt0252963,80%
tt0253314,80%
tt0251294,40%
tt0253225,33%
tt0253487,78%
tt0250224,63%
tt0253612,97%
tt0251696,38%
tt0250485, 8%
tt0250274,63%
tt0251110,54%
tt0250625,60%
tt0252194, 7%
tt0252225,20%
tt0250347,30%
tt0252363,60%
tt0252299,73%
tt0252223, 7%
tt0250427,63%
tt0249783,50%
tt0250125,83%
tt0251370,53%
tt0252480,69%
tt0252665,50%
tt0251364,43%
tt0252503,68%
tt0251052,67%
tt0252501,49%
tt0252684,68%
tt0253114,74%
tt0253335,60%
tt0253197,60%
tt0253200,79%
tt0254610,79%
tt0254791,79%
tt0254334,28%
tt0254703,28%
tt0096056,30%
tt0118926,64%
tt0119980,64%
tt0120679,76%
tt0130255,76%
tt0149253,76%
tt0160240,40%
tt0162862,40%
tt0161088,17%
tt0162838,40%
tt0164184,59%
tt0164003,48%
tt0165361,69%
tt0165832,86%
tt0166813,69%
tt0168786,78%
tt0167261,95%
tt0175203,40%
tt0175557,40%
tt0176185,40%
tt0179098,63%
tt0184387, 0%
tt0184719, 0%
tt0186865, 0%
tt0191074, 5%
tt0190938,67%
tt0191161,87%
tt0193545,80%
tt0197448,49%
tt0198450,49%
tt0199007,49%
tt0202457,49%
tt0202416,49%
tt0206778,49%
tt0206098,49%
tt0207826,00%
tt0208491,32%
tt0209077,46%
tt0210816,69%
tt0210953,86%
tt0210971,86%
tt0209464,50%
tt0212797,50%
tt0212132,88%
tt0213266,88%
tt0214304,46%
tt0213824,46%
tt0215687,42%
tt0217787,71%
tt0219272,38%
tt0219374,14%
tt0243609,62%
tt0242994,86%
tt0243133,81%
tt0244072,81%
tt0244200,81%
tt0243059,81%
tt0243859,81%
tt0243155,81%
tt0244297,50%
tt0243806,/10
tt0244479,62%
tt0243569,62%
tt0243828,00%
tt0245090,71%
tt0245350,90%
tt0245317,41%
tt0244709, 6%
tt0246005, 6%
tt0245356,11%
tt0245891,43%
tt0245115,49%
tt0245501,49%
tt0245276,49%
tt0246076, 8%
tt0246226, 8%
tt0245686, 9%
tt0245904, 9%
tt0246158,58%
tt0244803,56%
tt0245848,56%
tt0245574,91%
tt0245171,55%
tt0245084,55%
tt0245407,36%
tt0245046,33%
tt0245634,33%
tt0246228,60%
tt0246037,50%
tt0245238,51%
tt0246002,27%
tt0246278,27%
tt0245932,27%
tt0246268,57%
tt0246108, 9%
tt0246772,92%
tt0246853,/10
tt0246744,/10
tt0246578,/10
tt0247427,39%
tt0246628,56%
tt0246978,56%
tt0248126,56%
tt0246730,49%
tt0247199,82%
tt0247419, 5%
tt0246855, 5%
tt0247512, 5%
tt0248164, 5%
tt0248490, 5%
tt0247980, 5%
tt0249110, 5%
tt0247425,93%
tt0247823,57%
tt0248093,20%
tt0247645,44%
tt0248966,44%
tt0248190,31%
tt0247786,/10
tt0248928,/10
tt0250081,54%
tt0249261,15%
tt0249542,60%
tt0249624,11%
tt0248123,11%
tt0250258,72%
tt0248742,25%
tt0248845,92%
tt0250371,30%
tt0250214,89%
tt0249371,00%
tt0249082,29%
tt0248617,57%
tt0251057,14%
tt0251032,66%
tt0249081,25%
tt0248667,68%
tt0251458,68%
tt0251661,68%
tt0251415,87%
tt0251734,87%
tt0251447,83%
tt0251636,83%
tt0248770,83%
tt0250323,82%
tt0250636,65%
tt0251121,27%
tt0253126,20%
tt0250617,41%
tt0252963,80%
tt0253314,80%
tt0251294,40%
tt0253225,33%
tt0253487,78%
tt0250224,63%
tt0253612,37%
tt0251696,38%
tt0250485, 8%
tt0250274,63%
tt0251110,54%
tt0250625,60%
tt0252194,60%
tt0252225,20%
tt0250347,30%
tt0252363,60%
tt0252299,73%
tt0252223, 7%
tt0250427,63%
tt0249783,50%
tt0250125,83%
tt0251370,53%
tt0252480,69%
tt0252665,50%
tt0251364,43%
tt0252503,68%
tt0251052,67%
tt0252501,49%
tt0252684,68%
tt0253114,74%
tt0253335,60%
tt0253197,60%
tt0253200,79%
tt0254610,79%
tt0254791,79%
tt0254334,28%
tt0254703,28%
tt0096056,30%
tt0118926,64%
tt0119980,64%
tt0120679,76%
tt0130255,76%
tt0149253,76%
tt0160240,40%
tt0162862,40%
tt0161088,17%
tt0162838,40%
tt0164184,59%
tt0164003,48%
tt0165361,69%
tt0165832,86%
tt0166813,69%
tt0168786,78%
tt0167261,78%
tt0175203,40%
tt0175557,40%
tt0176185,40%
tt0179098,63%
tt0184387,63%
tt0184719,63%
tt0186865,63%
tt0191074, 5%
tt0190938,67%
tt0191161,87%
tt0193545,80%
tt0197448,80%
tt0198450,80%
tt0199007,80%
tt0202457,80%
tt0202416,80%
tt0206778,80%
tt0206098,80%
tt0207826,00%
tt0208491,32%
tt0209077,46%
tt0210816,69%
tt0210953,86%
tt0210971,86%
tt0209464,50%
tt0212797,50%
tt0212132,88%
tt0213266,88%
tt0214304,46%
tt0213824,46%
tt0215687,42%
tt0217787,71%
tt0219272,38%
tt0219374,14%
tt0217505,73%
tt0218390,60%
tt0221013,67%
tt0220343,71%
tt0222024,48%
tt0226514,48%
tt0229187,48%
tt0228293,48%
tt0229567,40%
tt0231448, 3%
tt0233418,00%
tt0234797,00%
tt0233469,19%
tt0233230,58%
tt0235737,63%
tt0235048,56%
tt0238546,17%
tt0238936,86%
tt0238380,40%
tt0238924,76%
tt0241453,76%
tt0240340,68%
tt0240980,25%
tt0241518,25%
tt0240510,25%
tt0240521,25%
tt0241998,25%
tt0244122,25%
tt0242953,75%
tt0243904,40%
tt0244471,40%
tt0245573,42%
tt0245479,18%
tt0245522,54%
tt0245562,33%
tt0245844,33%
tt0246890,52%
tt0246677,73%
tt0246592,70%
tt0246719,29%
tt0247444,10%
tt0247911,39%
tt0250067,38%
tt0250365,38%
tt0248216,38%
tt0251163,38%
tt0249215,38%
tt0250797,38%
tt0250790,14%
tt0251160,26%
tt0251114,60%
tt0252076,38%
tt0250181,38%
tt0251988,38%
tt0252444,88%
tt0250468, 0%
tt0250804, 0%
tt0253474, 0%
tt0255432,20%
tt0257044,20%
tt0257019,20%
tt0256761,20%
tt0256276,63%
tt0257282,70%
tt0257756,30%
tt0257360,30%
tt0258000,76%
tt0258068,87%
tt0259288, 7%
tt0259446, 7%
tt0259484,53%
tt0258153,51%
tt0259702,51%
tt0259134,78%
tt0258816,39%
tt0259238,71%
tt0260325,85%
tt0260695,76%
tt0261241,86%
tt0260185,86%
tt0260924,58%
tt0262396,21%
tt0263017,57%
tt0264472,57%
tt0264571,36%
tt0263761,80%
tt0264689,55%
tt0265864,55%
tt0265349,52%
tt0265591,36%
tt0263734,57%
tt0264464,57%
tt0264429,17%
tt0265252,57%
tt0267261,21%
tt0267248,16%
tt0265459,81%
tt0265188,/10
tt0264333,40%
tt0265625,40%
tt0265651,92%
tt0266971,74%
tt0267626,60%
tt0267000,73%
tt0265662,84%
tt0266452,42%
tt0268130,42%
tt0266849,84%
tt0267605,91%
tt0268229,91%
tt0268126,90%
tt0268374,66%
tt0268261,66%
tt0268727,66%
tt0269095,48%
tt0269191,71%
tt0269281,74%
tt0269461,76%
tt0269755,76%
tt0270197,39%
tt0270035,17%
tt0270911,45%
tt0270688,30%
tt0270991,30%
tt0272736,76%
tt0273069,69%
tt0271045,33%
tt0273453,14%
tt0271000,/10
tt0270288,80%
tt0271219,77%
tt0271018,75%
tt0271537,50%
tt0272207,83%
tt0271798,88%
tt0271885,44%
tt0271582,22%
tt0272338,79%
tt0272557,39%
tt0273457,39%
tt0273435,55%
tt0274309,87%
tt0273982,33%
tt0273923,47%
tt0274471,47%
tt0274424, 0%
tt0274407,41%
tt0274430,80%
tt0274019,20%
tt0274558,79%
tt0274643,39%
tt0274812,78%
tt0274428,81%
tt0274639,81%
tt0274711,45%
tt0274847,67%
tt0275295,67%
tt0275022,15%
tt0275072,47%
tt0275275,63%
tt0275639,41%
tt0275263,41%
tt0275847,87%
tt0276140,87%
tt0277789,87%
tt0276751,93%
tt0277184,78%
tt0277625,54%
tt0277790,41%
tt0277434,64%
tt0278035,45%
tt0277944,97%
tt0277744,27%
tt0278395,27%
tt0278435,21%
tt0278504,21%
tt0279113,82%
tt0279037,20%
tt0279469, 0%
tt0278731,85%
tt0278514,85%
tt0279331,59%
tt0278500,59%
tt0279721,59%
tt0279778,44%
tt0279154,44%
tt0279074,70%
tt0279725,76%
tt0279871,82%
tt0279410,56%
tt0280380,17%
tt0280477,17%
tt0280438,25%
tt0281924,75%
tt0280874,75%
tt0280658,80%
tt0280760,75%
tt0280665,49%
tt0281322,49%
tt0280490,40%
tt0280699,40%
tt0282613,40%
tt0280523,78%
tt0280491,92%
tt0280653,67%
tt0280460,48%
tt0280870,20%
tt0282378,20%
tt0283090, 0%
tt0283149,97%
tt0283084,60%
tt0283139,69%
tt0283878,57%
tt0284117,57%
tt0283003,37%
tt0280882,85%
tt0281358,29%
tt0281209,98%
tt0281820,77%
tt0282883, 7%
tt0282695,52%
tt0282515,67%
tt0280845,00%
tt0283567,77%
tt0283680,77%
tt0282698,54%
tt0282945,22%
tt0282578,58%
tt0282917,20%
tt0282860,20%
tt0282410,77%
tt0282251,77%
tt0283999,72%
tt0280696,45%
tt0283490,44%
tt0283915,46%
tt0283574,46%
tt0283897,47%
tt0281190,18%
tt0283942,25%
tt0284320,52%
tt0284494,59%
tt0284478,81%
tt0284387,90%
tt0284479,17%
tt0281231,17%
tt0284277,71%
tt0284534,88%
tt0284217,88%
tt0283883,47%
tt0284442,47%
tt0284354,47%
tt0283900,76%
tt0283991,68%
tt0284034,53%
tt0283644,67%
tt0284631,83%
tt0283026,15%
tt0283530,50%
tt0284406,21%
tt0284655,44%
tt0284850,37%
tt0285006,74%
tt0284971,48%
tt0284935,20%
tt0284929,41%
tt0285086,71%
tt0285492,45%
tt0285547,45%
tt0286516,77%
tt0286557,50%
tt0287364,48%
tt0287393,48%
tt0286204,69%
tt0286499,85%
tt0287580,53%
tt0286921,60%
tt0286482,62%
tt0285487,53%
tt0285668,94%
tt0286529,94%
tt0285563,94%
tt0287140,45%
tt0288230,45%
tt0288439,90%
tt0286261,82%
tt0286306,25%
tt0286702,13%
tt0286106,13%
tt0289043,87%
tt0285566,/10
tt0285683,/10
tt0285728,73%
tt0285869,85%
tt0287467,91%
tt0285879,57%
tt0286162,36%
tt0286587,71%
tt0286493,33%
tt0286179,80%
tt0286057,31%
tt0289152,31%
tt0289461,00%
tt0289229,00%
tt0289361,32%
tt0287439,85%
tt0289208,85%
tt0287963,52%
tt0289319,52%
tt0287434,/10
tt0288554,/10
tt0287914,66%
tt0288274,11%
tt0287425,47%
tt0288651,47%
tt0288167,47%
tt0287448,47%
tt0288324,32%
tt0288623,27%
tt0289765,27%
tt0288243,27%
tt0289668,25%
tt0289589,27%
tt0289055,86%
tt0289756,/10
tt0289864,/10
tt0289786,/10
tt0289758,10%
tt0290032,10%
tt0290145,81%
tt0290411,81%
tt0290435,18%
tt0290233,18%
tt0290210,69%
tt0291213,20%
tt0291172,88%
tt0290809,63%
tt0292610,12%
tt0290729,12%
tt0291259,12%
tt0292513,56%
tt0293888,81%
tt0292259,81%
tt0291392,50%
tt0293357,82%
tt0293154,82%
tt0119727,82%
tt0140806,82%
tt0157191,51%
tt0159365,70%
