0,1
tt0348121,60%
tt0347332,00%
tt0348565,00%
tt0347473,81%
tt0349620,81%
tt0349889,24%
tt0349683,24%
tt0349710,41%
tt0351078, 3%
tt0352699, 0%
tt0353248,14%
tt0351977,26%
tt0354766,26%
tt0353545,31%
tt0354965,31%
tt0358148,51%
tt0356336,26%
tt0357894,33%
tt0358349,13%
tt0359013,24%
tt0360009,65%
tt0361399,25%
tt0362942,14%
tt0362270,57%
tt0363409,46%
tt0363547,76%
tt0363413,76%
tt0364604,49%
tt0365194,49%
tt0364084,49%
tt0364647,49%
tt0365844,49%
tt0365653,29%
tt0367479,18%
tt0367478,43%
tt0367122,43%
tt0367631,42%
tt0368305,42%
tt0366174,26%
tt0366985,36%
tt0368688,42%
tt0369359,37%
tt0368891,46%
tt0368580,29%
tt0370263,29%
tt0369036,29%
tt0369339,29%
tt0369738, 0%
tt0371950, 0%
tt0370778, 0%
tt0371786, 0%
tt0371902,25%
tt0371939,52%
tt0373074,91%
tt0372183,82%
tt0372588,77%
tt0371677,77%
tt0371920, 8%
tt0372594,40%
tt0373690,12%
tt0373786,41%
tt0373906,41%
tt0374312,18%
tt0375571,88%
tt0375040, 0%
tt0374584, 0%
tt0374627, 0%
tt0375560,20%
tt0375698,20%
tt0375912,20%
tt0378194,84%
tt0377340,46%
tt0377079,33%
tt0377062,31%
tt0378957,31%
tt0379790, 0%
tt0379463,79%
tt0380349,47%
tt0379818,46%
tt0380538,53%
tt0381192,53%
tt0382383,77%
tt0382721,86%
tt0383939,86%
tt0385004,87%
tt0386005,87%
tt0385990,93%
tt0386649,65%
tt0386064,80%
tt0386651,98%
tt0387989,98%
tt0388679,98%
tt0390043,98%
tt0388547,21%
tt0389139,35%
tt0389337,35%
tt0390022,82%
tt0390499,66%
tt0390205,66%
tt0390260,65%
tt0390463,65%
tt0390808,00%
tt0389892,31%
tt0391774,52%
tt0390833,52%
tt0391274,38%
tt0392049,38%
tt0392023,38%
tt0392690,56%
tt0392749,27%
tt0393926,27%
tt0397882,30%
tt0396100,30%
tt0396184,30%
tt0396683,00%
tt0397388,00%
tt0396782,33%
tt0396582,33%
tt0396736,33%
tt0396834,/10
tt0397537,32%
tt0397657,73%
tt0398232,43%
tt0398373,/10
tt0398298,/10
tt0398378,17%
tt0398782,17%
tt0399102,17%
tt0400076,17%
tt0400234,90%
tt0399445,86%
tt0400924,86%
tt0399661,86%
tt0400679,86%
tt0400538,86%
tt0400681,86%
tt0400644,86%
tt0401233,86%
tt0401439,86%
tt0401089,50%
tt0401394,76%
tt0402014,76%
tt0401551,76%
tt0402127,33%
tt0401241,33%
tt0402606,33%
tt0402834,68%
tt0402415,73%
tt0402842,54%
tt0403100,54%
tt0404373,71%
tt0404456,71%
tt0403648,71%
tt0403703, 6%
tt0404777,70%
tt0404997,33%
tt0404225,22%
tt0405046,22%
tt0404240,22%
tt0403358,60%
tt0406053,60%
tt0405069,60%
tt0403579,74%
tt0405428,74%
tt0406661,23%
tt0405821,73%
tt0405787,73%
tt0406622,73%
tt0406713, 8%
tt0406942, 8%
tt0407273, 8%
tt0407708,48%
tt0409724,31%
tt0408836,82%
tt0409222,82%
tt0408653,38%
tt0408494,30%
tt0409909,30%
tt0410288,60%
tt0408612,60%
tt0410459,/10
tt0410370,/10
tt0410954,/10
tt0410952,/10
tt0411931,/10
tt0411815,/10
tt0411058,33%
tt0412393,33%
tt0411268, 5%
tt0415080, 5%
tt0415092,17%
tt0415041,17%
tt0414623,17%
tt0414852,80%
tt0414624,50%
tt0415774,50%
tt0414356,22%
tt0415940,17%
tt0416120,40%
tt0414931,79%
tt0416499,85%
tt0416073,85%
tt0415003,32%
tt0416458,32%
tt0416703,76%
tt0417010, 0%
tt0416793, 9%
tt0417106,61%
tt0417229,61%
tt0417072,55%
tt0417202,55%
tt0417678,55%
tt0420175,55%
tt0420324,55%
tt0418587,74%
tt0418598,74%
tt0419736,74%
tt0121766,79%
tt0120667,79%
tt0228906,13%
tt0244306,13%
tt0290747,14%
tt0295590,50%
tt0301265,50%
tt0309578,28%
tt0318649,38%
tt0318081, 6%
tt0320661, 6%
tt0326905,38%
tt0327660,/10
tt0329774,17%
tt0337678,32%
tt0338443,/10
tt0338294,43%
tt0338769,82%
tt0337887,27%
tt0339743,81%
tt0340163,35%
tt0342258,35%
tt0355295,38%
tt0353324, 0%
tt0356910,60%
tt0357277,60%
tt0358294,27%
tt0360486,46%
tt0360717,46%
tt0364616,46%
tt0365847,20%
tt0365686,20%
tt0366711,20%
tt0369258,75%
tt0369226,75%
tt0371310,75%
tt0371675, 9%
tt0372784,85%
tt0373762,88%
tt0373416, 6%
tt0374298,55%
tt0374826,55%
tt0376127,90%
tt0378109,21%
tt0378238,21%
tt0377607,21%
tt0378854,29%
tt0379786,29%
tt0380201,58%
tt0379240,38%
tt0381601,35%
tt0382365,35%
tt0382572,58%
tt0382910,11%
tt0383222, 4%
tt0382992, 4%
tt0385307,15%
tt0385622,28%
tt0385700,50%
tt0386423,60%
tt0386846,22%
tt0386140,28%
tt0388377,40%
tt0388482,52%
tt0389073,/10
tt0388973,41%
tt0389911,71%
tt0389957,11%
tt0391282,29%
tt0393109,80%
tt0395699,21%
tt0396096,28%
tt0396857,17%
tt0397436,67%
tt0398033,38%
tt0398712,59%
tt0399201,59%
tt0399186,59%
tt0400156,59%
tt0399295,59%
tt0399327,12%
tt0399146,12%
tt0402057,50%
