0
19%
46%
46%
46%
46%
92%
92%
74%
74%
82%
82%
85%
23%
20%
 0%
 0%
80%
89%
24%
97%
14%
62%
50%
65%
21%
21%
57%
47%
60%
60%
64%
91%
00%
24%
24%
43%
68%
68%
68%
68%
91%
43%
67%
32%
48%
51%
45%
65%
62%
61%
61%
61%
19%
00%
73%
57%
74%
64%
64%
21%
57%
83%
55%
19%
41%
56%
51%
29%
 8%
 8%
62%
62%
17%
17%
47%
12%
45%
50%
50%
49%
 4%
 2%
 2%
71%
62%
62%
81%
20%
 0%
 0%
87%
87%
87%
10%
10%
44%
29%
31%
49%
37%
29%
69%
58%
20%
77%
77%
83%
 0%
65%
65%
65%
20%
20%
20%
28%
49%
46%
22%
71%
28%
49%
14%
20%
 8%
 8%
75%
33%
33%
49%
73%
93%
93%
54%
54%
54%
80%
83%
74%
58%
58%
73%
89%
66%
46%
46%
46%
25%
70%
70%
92%
92%
75%
75%
75%
 3%
81%
81%
14%
22%
53%
 0%
 0%
 0%
 0%
 0%
50%
50%
50%
50%
50%
50%
50%
16%
82%
98%
31%
31%
 9%
49%
49%
58%
58%
45%
 9%
91%
27%
68%
42%
42%
42%
42%
42%
49%
67%
67%
67%
91%
94%
94%
94%
34%
34%
34%
17%
17%
 9%
95%
50%
 0%
 0%
 0%
56%
56%
 0%
 0%
58%
52%
17%
81%
18%
18%
18%
31%
31%
86%
86%
72%
83%
11%
81%
84%
85%
85%
22%
83%
52%
65%
65%
60%
60%
00%
23%
33%
33%
20%
82%
82%
54%
32%
16%
18%
67%
63%
63%
95%
20%
20%
20%
46%
46%
46%
74%
89%
46%
83%
83%
83%
11%
11%
11%
96%
96%
21%
21%
87%
42%
42%
42%
90%
42%
11%
11%
25%
57%
43%
43%
43%
43%
22%
35%
35%
35%
86%
81%
81%
81%
81%
59%
60%
80%
58%
11%
11%
11%
21%
79%
79%
60%
76%
76%
50%
50%
83%
87%
87%
87%
88%
88%
88%
34%
72%
41%
55%
76%
58%
65%
17%
39%
74%
74%
74%
49%
23%
23%
81%
57%
75%
64%
67%
40%
38%
38%
62%
50%
80%
80%
80%
57%
57%
57%
94%
11%
62%
 6%
28%
92%
91%
54%
54%
49%
74%
74%
60%
60%
72%
 0%
35%
37%
00%
25%
25%
25%
93%
93%
93%
93%
82%
32%
86%
80%
71%
95%
84%
84%
55%
15%
22%
32%
32%
41%
45%
70%
84%
84%
62%
52%
45%
45%
65%
36%
36%
70%
58%
21%
70%
29%
29%
60%
58%
 2%
20%
96%
00%
00%
00%
00%
16%
49%
62%
28%
28%
28%
13%
50%
12%
31%
31%
31%
38%
38%
38%
56%
56%
54%
54%
53%
59%
14%
31%
73%
73%
40%
85%
85%
85%
73%
73%
73%
73%
73%
11%
21%
43%
85%
85%
85%
53%
53%
19%
19%
19%
19%
19%
24%
24%
 0%
 0%
48%
48%
54%
00%
77%
78%
35%
35%
62%
63%
54%
48%
46%
67%
67%
94%
24%
20%
55%
55%
44%
44%
64%
64%
11%
63%
63%
63%
73%
73%
89%
89%
56%
56%
56%
12%
64%
78%
32%
94%
94%
84%
71%
26%
43%
73%
23%
40%
56%
61%
 0%
33%
56%
35%
15%
52%
38%
24%
24%
00%
89%
40%
40%
40%
36%
36%
43%
38%
20%
28%
 8%
 8%
76%
56%
25%
25%
75%
75%
75%
75%
90%
90%
90%
87%
28%
28%
26%
72%
52%
52%
50%
50%
65%
49%
90%
24%
24%
81%
94%
94%
87%
34%
34%
61%
50%
94%
89%
91%
91%
75%
88%
88%
88%
88%
74%
17%
14%
73%
52%
52%
58%
12%
12%
12%
38%
38%
38%
38%
32%
32%
68%
17%
17%
87%
87%
83%
83%
17%
82%
82%
82%
20%
41%
80%
80%
40%
33%
78%
63%
97%
38%
 8%
63%
54%
60%
 7%
20%
30%
60%
73%
 7%
63%
50%
83%
53%
69%
50%
43%
68%
67%
49%
68%
74%
60%
60%
79%
79%
79%
28%
28%
30%
64%
64%
76%
76%
76%
40%
40%
17%
40%
59%
48%
69%
86%
69%
78%
95%
40%
40%
40%
63%
 0%
 0%
 0%
 5%
67%
87%
80%
49%
49%
49%
49%
49%
49%
49%
00%
32%
46%
69%
86%
86%
50%
50%
88%
88%
46%
46%
42%
71%
38%
14%
62%
86%
81%
81%
81%
81%
81%
81%
50%
62%
62%
00%
71%
90%
41%
 6%
 6%
11%
43%
49%
49%
49%
 8%
 8%
 9%
 9%
58%
56%
56%
91%
55%
55%
36%
33%
33%
60%
50%
51%
27%
27%
27%
57%
 9%
92%
39%
56%
56%
56%
49%
82%
 5%
 5%
 5%
 5%
 5%
 5%
 5%
93%
57%
20%
44%
44%
31%
54%
15%
60%
11%
11%
72%
25%
92%
30%
89%
00%
29%
57%
14%
66%
25%
68%
68%
68%
83%
65%
27%
37%
60%
78%
63%
63%
63%
80%
80%
80%
80%
80%
80%
80%
73%
60%
67%
71%
48%
48%
48%
48%
40%
 3%
00%
00%
19%
58%
63%
56%
17%
86%
40%
76%
76%
68%
25%
25%
25%
25%
25%
25%
75%
40%
40%
42%
18%
54%
33%
33%
52%
73%
70%
29%
10%
39%
38%
38%
38%
38%
38%
38%
14%
26%
60%
38%
38%
38%
88%
 0%
 0%
 0%
20%
20%
20%
20%
63%
70%
30%
30%
76%
87%
 7%
 7%
53%
51%
51%
78%
39%
71%
85%
76%
86%
86%
58%
21%
57%
57%
36%
80%
55%
55%
52%
36%
57%
57%
17%
57%
21%
16%
81%
40%
40%
92%
74%
60%
73%
84%
42%
42%
84%
91%
91%
90%
66%
66%
66%
48%
71%
74%
76%
76%
39%
17%
45%
30%
30%
76%
69%
33%
14%
80%
77%
75%
50%
83%
88%
44%
22%
79%
39%
39%
55%
87%
33%
47%
47%
 0%
41%
80%
20%
79%
39%
78%
81%
81%
45%
67%
67%
15%
47%
63%
41%
41%
87%
87%
87%
93%
78%
54%
41%
64%
45%
97%
27%
27%
21%
21%
82%
20%
 0%
85%
85%
59%
59%
59%
44%
44%
70%
76%
82%
56%
17%
17%
25%
75%
75%
80%
75%
49%
49%
40%
40%
40%
78%
92%
67%
48%
20%
20%
 0%
97%
60%
69%
57%
57%
37%
85%
29%
98%
77%
 7%
52%
67%
00%
77%
77%
54%
22%
58%
20%
20%
77%
77%
72%
45%
44%
46%
46%
47%
18%
25%
52%
59%
81%
90%
17%
17%
71%
88%
88%
47%
47%
47%
76%
68%
53%
67%
83%
15%
50%
21%
44%
37%
74%
48%
20%
41%
71%
45%
45%
77%
50%
48%
48%
69%
85%
53%
60%
62%
53%
94%
94%
94%
45%
45%
90%
82%
25%
13%
13%
87%
73%
85%
91%
57%
36%
71%
33%
80%
31%
31%
00%
00%
32%
85%
85%
52%
52%
66%
11%
47%
47%
47%
47%
32%
27%
27%
27%
25%
27%
86%
10%
10%
81%
81%
18%
18%
69%
20%
88%
63%
12%
12%
12%
56%
81%
81%
50%
82%
82%
82%
82%
51%
70%
70%
70%
75%
75%
42%
 0%
67%
41%
56%
56%
56%
56%
79%
79%
79%
79%
79%
79%
17%
 0%
25%
30%
70%
70%
60%
60%
60%
67%
67%
67%
 7%
 7%
63%
63%
63%
80%
80%
60%
86%
86%
86%
38%
38%
00%
13%
21%
77%
77%
11%
53%
53%
29%
63%
19%
19%
19%
14%
31%
19%
19%
19%
70%
70%
54%
40%
40%
40%
00%
39%
39%
39%
40%
35%
35%
58%
58%
73%
75%
75%
81%
81%
62%
67%
11%
36%
94%
78%
38%
71%
33%
33%
33%
72%
62%
57%
19%
40%
40%
10%
10%
10%
62%
62%
62%
62%
14%
14%
43%
43%
43%
43%
56%
56%
56%
35%
 6%
80%
80%
96%
62%
33%
71%
78%
40%
91%
74%
23%
43%
43%
67%
27%
27%
34%
60%
60%
60%
58%
60%
20%
87%
87%
34%
94%
94%
91%
 0%
34%
34%
35%
68%
68%
82%
46%
26%
36%
19%
91%
 8%
80%
50%
58%
36%
71%
88%
88%
88%
85%
85%
57%
14%
62%
64%
64%
29%
29%
29%
42%
42%
60%
78%
45%
77%
64%
10%
84%
23%
89%
89%
50%
53%
53%
53%
89%
00%
65%
 7%
80%
80%
29%
64%
65%
44%
31%
31%
50%
18%
